Fecha ;PM10;CO;OZONO;NO;NO2;NOX;Vel Viento;Dir Viento;Temperatura;HR;Precipitacion;Presion Baro;PM2.5
12/03/2024 16:00;34,8;0,5;23,2;4,1;2,3;6,3;0;0;18,2;56;0;564;29
12/03/2024 17:00;39,1;0,5;20,9;4,4;7,5;11,9;0;0;17,3;60;0;564;22
12/03/2024 18:00;34,8;0,7;19,8;6,8;8,9;15,7;0;0;17,3;59;0;564;29
12/03/2024 19:00;37,3;1,2;9,8;14,1;21;35,1;0;0;15,8;62;0;564;26
12/03/2024 20:00;37,7;0,9;9,4;8,8;18,9;27,5;0;0;15,7;62;0;565;35
12/03/2024 21:00;44,1;0,8;7,6;9,5;19,1;28,6;0;0;15,7;64;0;565;31
12/03/2024 22:00;44,6;0,6;11,5;4,7;13,3;17,9;0;0;15,2;65;0;565;27
12/03/2024 23:00;51,2;0,5;18,5;3,4;4,7;8,1;0;0;15;64;0;566;31
45364;42,1;0,4;20,7;1,6;1,9;3,5;0;0;15,2;62;0;565;29
13/03/2024 1:00;30;0,3;24;0;0;0;0;0;15,3;64;0;565;24
13/03/2024 2:00;32,4;0,3;23,7;0;0;0;0;0;15,2;64;0;565;25
13/03/2024 3:00;28,4;0,3;15,4;0;0;0;0;0;14,7;67;0;565;20
13/03/2024 4:00;26,1;0,3;15;0;0;0;0;0;14,6;67;0;564;25
13/03/2024 5:00;35,8;0,3;24;0;0;0;0;0;15;64;0;564;27
13/03/2024 6:00;27,9;0,4;16,8;12,2;10,2;22,4;0;0;14,8;64;0;565;24
13/03/2024 7:00;37,4;0,5;19,2;7,1;8,5;15,6;0;0;15,1;64;0;565;27
13/03/2024 8:00;44,6;0,5;23,7;3,9;5,2;9;0;0;16,2;60;0;566;30
13/03/2024 9:00;32,1;0,4;24,8;5,1;2,5;7,6;0;0;19;52;0;566;31
13/03/2024 10:00;33,4;0,5;25,3;5,8;2,4;8,2;0;0;19,9;51;0;566;26
13/03/2024 11:00;31,3;0,4;23,9;7,2;2,8;9,9;0;0;19;53;0;566;23
13/03/2024 12:00;31,7;0,4;25,2;5,3;0,5;5,7;0;0;20,7;48;0;565;29
13/03/2024 13:00;43;0,4;24,6;0;0;0;0;0;21,7;44;0;564;26
13/03/2024 14:00;36,7;0,3;23,4;0;0;0;0;0;21,1;44;0;564;24
13/03/2024 15:00;28,2;0,3;24,4;0;0;0;0;0;21;45;0;564;18
13/03/2024 16:00;21,3;0,3;24,9;0;0;0;0;0;21,3;45;0;563;19
13/03/2024 17:00;30;0,3;22,1;4,7;1,9;6,5;0;0;23,1;39;0;563;30
13/03/2024 18:00;21;0,7;15,6;15;9,7;24,6;0;0;20,4;47;0;563;13
13/03/2024 19:00;26,1;0,7;15,3;8,2;8,5;16,6;0;0;18;55;0;563;23
13/03/2024 20:00;29,8;0,5;12,9;5,5;13;18,6;0;0;17,4;56;0;564;23
13/03/2024 21:00;35,6;0,6;11,5;3,7;11,5;15,3;0;0;17,2;57;0;564;25
13/03/2024 22:00;36,1;0,4;18,7;1,7;3,8;5,5;0;0;17;60;0;565;22
13/03/2024 23:00;36,4;0,4;18,5;1,1;2,2;3,2;0;0;16,4;62;0;565;22
45365;29,1;0,4;17,8;1,2;2,7;4;0;0;16,1;65;0;565;20
14/03/2024 1:00;32,3;0,3;19,3;0;0;0;0;0;15,9;65;0;564;24
14/03/2024 2:00;23,4;0,3;20,5;0;0;0;0;0;15,8;65;0;564;23
14/03/2024 3:00;30,6;0,3;20,5;0;0;0;0;0;15,6;66;0;564;17
14/03/2024 4:00;27,7;0,3;15,7;0,9;0,8;1,7;0;0;14,9;71;0;564;23
14/03/2024 5:00;25,3;0,4;24,9;2,7;1,5;4,3;0;0;15;68;0;564;20
14/03/2024 6:00;0;0,5;20;9,3;11,9;21,2;0;0;15;66;0;564;33
14/03/2024 7:00;34,2;0,8;10,5;14,1;22,2;36,3;0;0;15,2;66;0;564;33
14/03/2024 8:00;40,1;0,9;13;10,9;17,6;28,6;0;0;15,6;66;0;565;39
14/03/2024 9:00;36,2;0,9;16,1;11,6;14,1;25,7;0;0;16,5;65;0;565;27
14/03/2024 10:00;37,1;0,7;21,5;8,7;10,1;18,8;0;0;16,9;62;0;566;26
14/03/2024 11:00;26,4;0,5;26,1;6,5;2,8;9,2;0;0;18,4;56;0;566;21
14/03/2024 12:00;0;0,5;23,3;7,4;2,3;9,7;0;0;18,3;56;0;565;32
14/03/2024 13:00;32,7;0,4;22,1;4,6;0,2;4,8;0;0;19,1;53;0;565;28
14/03/2024 14:00;29;0,5;19,8;5,9;1;6,9;0;0;18,9;54;0;564;22
14/03/2024 15:00;31,5;0,5;18,9;8,7;3,2;11,9;0;0;18,5;56;0;563;26
14/03/2024 16:00;37,6;0,5;21,8;6,7;2,1;8,9;0;0;19,9;51;0;563;30
14/03/2024 17:00;39,1;0,5;20,5;5,9;4,1;10;0;0;18,2;55;0;563;34
14/03/2024 18:00;41,6;0,5;19,5;4,7;3,7;8,5;0;0;17;58;0;563;36
14/03/2024 19:00;34;0,6;15,1;5,5;8,6;14,1;0;0;16;61;0;564;34
14/03/2024 20:00;46,4;0,8;8,6;11,2;16,9;28,2;0;0;15,3;64;0;564;35
14/03/2024 21:00;44,5;0,8;8,9;6,7;14,5;21,3;0;0;14,8;66;0;564;29
14/03/2024 22:00;37;0,8;12,3;4,4;8,4;12,8;0;0;14,3;67;0;565;32
14/03/2024 23:00;40,9;0,6;11,8;4,3;9,6;13,9;0;0;14,1;63;0;565;29
45366;35,2;0,6;4,5;6,1;16,3;22,4;0;0;12,7;69;0;565;24
15/03/2024 1:00;42,3;0,7;2,6;10,5;18,2;28,8;0;0;12;70;0;565;27
15/03/2024 2:00;38,1;0,6;1,1;13;17,8;30,8;0;0;11,4;72;0;564;20
15/03/2024 3:00;36,7;0,6;1,4;17,7;17,6;35,3;0;0;11,2;73;0;563;25
15/03/2024 4:00;36,9;0,5;0,7;15,2;19,1;34,3;0;0;11,1;73;0;563;25
15/03/2024 5:00;31,1;0,5;0,7;14,4;19,5;33,9;0;0;10,8;74;0;564;23
15/03/2024 6:00;30,8;1;0,6;101,1;33,7;134,4;0;0;10,6;75;0;564;29
15/03/2024 7:00;59,5;1,7;0,7;126,1;30,7;156,8;0;0;11,6;72;0;565;53
15/03/2024 8:00;78,6;2,5;1,1;134,4;34,6;169;0;0;13,2;66;0;565;55
15/03/2024 9:00;73,6;1,3;8,9;0;0;0;0;0;17,4;53;0;566;55
15/03/2024 10:00;73,3;0,5;22,9;0;0;0;0;0;19,1;45;0;565;41
15/03/2024 11:00;49;0;19,5;0;0;0;0;0;19,8;42;0;565;20
15/03/2024 12:00;47,4;0;19,4;0;0;0;0;0;21,7;39;0;565;16
15/03/2024 13:00;34,2;0;0;0;0;0;0;0;24,1;34;0;564;15
15/03/2024 14:00;31;0,3;23,5;0;0;0;0;0;22,8;35;0;563;13
15/03/2024 15:00;26;0,3;24;0;0;0;0;0;23,2;35;0;563;13
15/03/2024 16:00;19,8;0,4;23;0;0;0;0;0;21,3;43;0;562;10
15/03/2024 17:00;0;0,6;20;0;0;0;0;0;20,5;47;0;562;23
15/03/2024 18:00;29;0,8;18,6;13,5;14,6;28;0;0;19,2;51;0;563;29
15/03/2024 19:00;29,8;0,7;19,4;9,6;11,8;21,4;0;0;17,4;57;0;563;28
15/03/2024 20:00;33,4;0,7;15;12,2;14,5;26,6;0;0;16,5;59;0;564;19
15/03/2024 21:00;30,7;0,7;16,2;7,6;12,9;20,4;0;0;15,7;61;0;564;27
15/03/2024 22:00;30,4;0,9;4,3;11,7;25,1;36,8;0;0;14,9;65;0;564;27
15/03/2024 23:00;31,1;0,7;10,3;4,9;16,2;21,1;0;0;14,6;65;0;565;30
45367;35,9;0,7;4,3;8,1;21,7;29,7;0;0;13,8;68;0;565;26
16/03/2024 1:00;30,3;0,6;2,6;8,9;21,5;30,4;0;0;13;71;0;564;30
16/03/2024 2:00;29;0,7;0,4;20;23,6;43,6;0;0;12,3;72;0;564;22
16/03/2024 3:00;42,2;0,8;0,2;37,7;23,2;60,9;0;0;11,7;75;0;564;26
16/03/2024 4:00;30,2;0,6;0,3;23,2;23,3;46,5;0;0;11,2;78;0;564;29
16/03/2024 5:00;29,9;0,7;0,2;36,7;24,6;61,3;0;0;11,2;79;0;564;29
16/03/2024 6:00;44,1;0,8;0,3;38,4;22,9;61,4;0;0;11,2;77;0;564;32
16/03/2024 7:00;44,8;1,5;1;93,8;26,6;120,3;0;0;12,2;72;0;564;31
16/03/2024 8:00;54,2;0,8;5,1;32,5;19,8;52,2;0;0;14,7;63;0;565;48
16/03/2024 9:00;42,2;0,8;16;27,3;18,3;45,7;0;0;17,6;54;0;565;33
16/03/2024 10:00;54,4;0,5;34,2;7,4;6,5;13,9;0;0;22;43;0;565;37
16/03/2024 11:00;42;0,4;36,1;5,2;4;9,1;0;0;22;41;0;565;29
16/03/2024 12:00;37,4;0,4;33,5;5,4;3,5;8,9;0;0;22,6;40;0;564;27
16/03/2024 13:00;33,5;0,3;34,3;3,4;1,2;4,6;0;0;24,4;35;0;564;23
16/03/2024 14:00;33,6;0,3;33,6;3,8;2,2;6;0;0;25,5;33;0;563;26
16/03/2024 15:00;27,2;0,4;32,8;4,4;3,7;8,1;0;0;23,6;37;0;563;23
16/03/2024 16:00;28,9;0,5;29,7;6,1;6,4;12,5;0;0;21,5;42;0;562;25
16/03/2024 17:00;30,2;0,4;30;3,5;4,5;8;0;0;20,9;45;0;562;24
16/03/2024 18:00;28,9;0,4;29,4;2,5;3,7;6,3;0;0;19,3;50;0;563;25
16/03/2024 19:00;28;0,5;20,3;3,4;10,7;14,1;0;0;17,6;56;0;563;28
16/03/2024 20:00;28,7;0,5;20,9;3,5;9,7;13,2;0;0;16,7;58;0;563;28
16/03/2024 21:00;0;0,5;22,7;4,4;8;12,4;0;0;16,2;62;0;564;31
16/03/2024 22:00;35,3;0,5;19,8;3;9,5;12,6;0;0;15,5;64;0;564;29
16/03/2024 23:00;40,1;0,5;21;3,3;8,8;12,1;0;0;15,2;64;0;565;31
45368;36;0,5;17,1;3,3;11,1;14,4;0;0;13,9;67;0;564;29
17/03/2024 1:00;33,1;0,5;12,9;3;14,5;17,5;0;0;13,4;68;0;564;21
17/03/2024 2:00;41,7;0,4;13,7;3;12,2;15,2;0;0;12,7;69;0;564;26
17/03/2024 3:00;44,5;0,5;9,1;3,4;16;19,4;0;0;12;73;0;563;35
17/03/2024 4:00;33,1;0,5;6,3;5,3;18,9;24,2;0;0;12,3;71;0;563;31
17/03/2024 5:00;32;0,3;22,6;1,9;5,4;7,3;0;0;13,5;66;0;564;32
17/03/2024 6:00;34;0,3;26,5;1,9;3,2;5,1;0;0;14;65;0;564;34
17/03/2024 7:00;40,5;0,8;7,7;21,6;20,3;41,9;0;0;15,4;61;0;564;26
17/03/2024 8:00;37,5;0,5;22,3;10,8;10,9;21,7;0;0;18,4;52;0;565;32
17/03/2024 9:00;37,3;0,3;32,9;3,7;0,6;4,3;0;0;19,1;45;0;565;29
17/03/2024 10:00;27,3;0,3;35,5;2,9;0;2,7;0;0;20,9;42;0;565;20
17/03/2024 11:00;25,4;0,3;34,7;3,1;0;2,6;0;0;21,5;39;0;565;22
17/03/2024 12:00;26;0,3;33,1;3,4;0,1;3,6;0;0;21,3;40;0;564;17
17/03/2024 13:00;27,8;0,3;32,5;2,7;0,2;2,8;0;0;21,9;39;0;564;18
17/03/2024 14:00;23,4;0,3;32,7;2,2;0,2;2,4;0;0;21,5;40;0;563;19
17/03/2024 15:00;25;0,3;33,1;2,4;0,4;2,8;0;0;21,3;42;0;563;25
17/03/2024 16:00;23;0,3;31,9;2,7;1,1;3,8;0;0;20,3;44;0;563;23
17/03/2024 17:00;22;0,3;31,6;1,4;1,1;2,5;0;0;19,4;47;0;563;22
17/03/2024 18:00;25,4;0,3;29,9;1,7;1,2;2,9;0;0;19,5;48;0;563;15
17/03/2024 19:00;18,9;0,4;25,1;3,5;4,8;8,3;0;0;16,8;56;0;563;15
17/03/2024 20:00;0;0,5;20,5;5;9,6;14,6;0;0;15,4;62;0;564;22
17/03/2024 21:00;23,5;0,4;23,7;2,9;7,5;10,4;0;0;14,8;65;0;564;19
17/03/2024 22:00;23,1;0,4;22,8;3,1;7,2;10,3;0;0;14,4;65;0;564;22
17/03/2024 23:00;29;0,5;18,4;2,3;11;13,4;0;0;14,1;65;0;564;29
45369;32,9;0,4;25,3;1,7;3,8;5,4;0;0;14,6;64;0;564;23
18/03/2024 1:00;23,5;0,3;22,9;1,6;3,8;5,4;0;0;13,7;68;0;564;22
18/03/2024 2:00;30,8;0,3;20,8;1,5;4,7;6,2;0;0;13,6;68;0;564;28
18/03/2024 3:00;25;0,4;11,3;1,6;13,6;15,2;0;0;12,3;71;0;564;25
18/03/2024 4:00;29,8;0,3;17,1;1,7;9,9;11,7;0;0;12,8;69;0;564;25
18/03/2024 5:00;31,8;0,3;31,4;3,2;3,1;6,3;0;0;14,4;60;0;564;29
18/03/2024 6:00;33,8;0,6;16;19,9;23,2;43,2;0;0;14,3;62;0;564;27
18/03/2024 7:00;0;1,1;9;26,5;29,5;55,8;0;0;14,4;63;0;565;39
18/03/2024 8:00;47,1;0,7;28,1;10,5;11,7;22,2;0;0;17,9;52;0;565;40
18/03/2024 9:00;47,5;0,4;37,8;5,9;4,9;10,8;0;0;19,7;45;0;566;35
18/03/2024 10:00;48,7;0,4;35,5;6;4,8;10,8;0;0;20;45;0;566;29
18/03/2024 11:00;43,4;0,4;31,4;7,3;3,4;10,7;0;0;21,4;41;0;565;29
18/03/2024 12:00;34,5;0,4;31,7;5,7;2,9;8,6;0;0;22,3;39;0;565;22
18/03/2024 13:00;33,5;0,3;34,1;4,6;1,8;6,5;0;0;24;36;0;564;18
18/03/2024 14:00;28,8;0,4;32,4;4,7;3,2;7,9;0;0;23,2;37;0;563;22
18/03/2024 15:00;27,4;0,3;32,3;2,9;2,5;5,4;0;0;21,8;42;0;563;25
18/03/2024 16:00;35,5;0,5;28,1;6,6;6,8;13,3;0;0;20,4;46;0;563;20
18/03/2024 17:00;42,6;0,5;22,4;8,7;10,1;18,8;0;0;19,5;47;0;563;23
18/03/2024 18:00;30,8;0,6;22,4;8,9;9;18;0;0;19;50;0;563;20
18/03/2024 19:00;32,8;0,7;22,2;10;9,4;19,4;0;0;17,4;58;0;563;20
18/03/2024 20:00;42,7;0,5;22,5;6,6;7,2;13,8;0;0;17;57;0;564;23
18/03/2024 21:00;30,3;0,4;26;2,9;3,3;6,2;0;0;16,8;56;0;565;17
18/03/2024 22:00;32,4;0,3;25,5;2,1;2,3;4,4;0;0;16,1;57;0;565;23
18/03/2024 23:00;25,8;0,3;25,4;2,1;2,3;4,4;0;0;15,4;61;0;566;24
45370;22,6;0,3;23,8;1,8;2,4;4,2;0;0;15,1;60;0;565;21
19/03/2024 1:00;39,9;0,3;21,9;1,6;2,9;4,6;0;0;15;61;0;565;17
19/03/2024 2:00;29,1;0,2;22,8;1,5;1,3;2,7;0;0;15,3;59;0;564;21
19/03/2024 3:00;21,7;0,2;21,1;1,6;1,2;2,8;0;0;14,7;63;0;564;17
19/03/2024 4:00;17;0,2;21,8;1,6;2,2;3,8;0;0;14,8;64;0;564;17
19/03/2024 5:00;20;0,2;22;1,9;3,1;4,9;0;0;14,8;67;0;564;20
19/03/2024 6:00;25,9;0,4;14,5;10,5;13,5;24,1;0;0;14,8;66;0;564;23
19/03/2024 7:00;33,9;0,7;11,9;16,9;19,4;36,6;0;0;15,5;63;0;565;25
19/03/2024 8:00;32,3;0,8;16,4;15;17,6;32,6;0;0;16,4;61;0;565;29
19/03/2024 9:00;43,7;0,7;22,4;12,7;13,2;25,9;0;0;17,6;58;0;565;32
19/03/2024 10:00;32,5;0,6;23,2;11,7;11,5;23,2;0;0;17,6;58;0;566;24
19/03/2024 11:00;35,2;0,5;24,4;8,9;9,9;18,8;0;0;17,9;56;0;566;19
19/03/2024 12:00;28,7;0,4;26,1;8,6;6,6;15,2;0;0;17,8;56;0;565;11
19/03/2024 13:00;24,7;0,3;28,7;6,6;3,8;10,4;0;0;18,2;54;0;565;9
19/03/2024 14:00;17,5;0,3;30;4,6;3,8;8,4;0;0;18,7;51;0;564;13
19/03/2024 15:00;18,7;0,3;30,4;4,7;3,5;8,2;0;0;19,7;47;0;564;13
19/03/2024 16:00;18;0,3;28,2;5,4;4,9;10,2;0;0;20,9;42;0;563;18
19/03/2024 17:00;28,4;0,3;27;7,3;6,1;13,4;0;0;21;40;0;563;13
19/03/2024 18:00;20,4;0,7;18,4;14;13,5;27,4;0;0;18,2;53;0;564;13
19/03/2024 19:00;26;0,7;17,1;10,2;14,2;24,5;0;0;16,8;57;0;564;19
19/03/2024 20:00;19,1;0,7;15,5;17,4;15,7;32,9;0;0;16;57;0;564;19
19/03/2024 21:00;21,2;1;6,5;9,8;21,6;31,3;0;0;15,3;59;0;565;15
19/03/2024 22:00;22,1;1,2;0,6;32,9;27,4;60,2;0;0;14,6;62;0;565;19
19/03/2024 23:00;30,6;1,2;0,3;46,9;28;74,8;0;0;14,2;66;0;566;19
45371;32,5;1,1;0,3;39,8;26,5;66,3;0;0;13,8;67;0;565;30
20/03/2024 1:00;31;0,7;0,4;19,4;25,5;45;0;0;12,7;69;0;565;21
20/03/2024 2:00;37,4;0,6;0,4;14,4;24,4;38,8;0;0;12;71;0;565;28
20/03/2024 3:00;34,6;0,6;0,3;21;24;45;0;0;12,2;71;0;564;21
20/03/2024 4:00;37,8;0,6;0,6;30,3;22,7;52,8;0;0;11,8;73;0;564;25
20/03/2024 5:00;34,3;0,5;0,4;21,4;21,1;42,4;0;0;11,2;74;0;564;30
20/03/2024 6:00;37,7;0,9;0,6;77,9;28,2;106,2;0;0;10,7;76;0;565;25
20/03/2024 7:00;53,4;1,9;0,7;127,4;29,5;157;0;0;11,8;74;0;565;45
20/03/2024 8:00;71,2;1,9;2,6;99,9;30,6;130,5;0;0;15,9;60;0;566;52
20/03/2024 9:00;68;0;11,1;47,6;37,3;84,9;0;0;20,3;47;0;566;45
20/03/2024 10:00;72,6;0,6;0;13,5;22,2;35,9;0;0;21,9;42;0;566;43
20/03/2024 11:00;64,8;0,5;33,2;0;0;0;0;0;24,3;36;0;565;24
20/03/2024 12:00;57;0,7;50,8;7,8;24,7;32,5;0;0;26;31;0;564;24
20/03/2024 13:00;48,8;0,3;32,9;4,7;3,7;8,4;0;0;26,2;28;0;564;32
20/03/2024 14:00;35,5;0,6;50,2;3,3;13,8;17,1;0;0;22,8;48;0;563;14
20/03/2024 15:00;78,1;0,7;42,3;3,6;24,4;28,1;0;0;18,3;70;3;563;46
20/03/2024 16:00;104,7;1,1;17,3;10,2;41,9;52,1;0;0;17,1;79;0,2;563;45
20/03/2024 17:00;100,9;1,1;20,4;11,8;35,7;47,5;0;0;18,4;70;0;563;40
20/03/2024 18:00;90,1;1,2;16,7;9,8;38,6;48,4;0;0;15,9;78;11,3;563;42
20/03/2024 19:00;74,9;1,4;14,1;15;41,8;56,7;0;0;13,6;83;1,2;564;40
20/03/2024 20:00;66,8;1,8;1,4;35;55,3;90,3;0;0;14,7;84;1,1;564;40
20/03/2024 21:00;59,5;1,5;2,7;25,2;48,7;73,9;0;0;14,9;85;3,1;565;39
20/03/2024 22:00;63,3;1,7;0,4;36,3;49,4;85,6;0;0;15;85;0,3;565;38
20/03/2024 23:00;50,4;1,4;0,7;19,7;44;63,8;0;0;15;84;0,1;566;42
45372;52,7;0,9;4;7,2;31,9;39,1;0;0;14,8;83;0;565;39
21/03/2024 1:00;51,6;0,8;1,5;16;31;47;0;0;14,3;83;0;565;44
21/03/2024 2:00;48;0,6;1,9;8,3;27,6;35,8;0;0;14,4;83;0;564;43
21/03/2024 3:00;55,5;0,5;1,6;5,8;24,9;30,7;0;0;14,2;82;0;564;44
21/03/2024 4:00;53,9;0,5;2,1;7;21,7;28,8;0;0;14,1;82;0;564;43
21/03/2024 5:00;50;0,5;1,4;14,2;22,7;36,9;0;0;14,3;82;0;564;38
21/03/2024 6:00;59,5;0,7;0,4;37,3;28;65,6;0;0;14;81;0;565;39
21/03/2024 7:00;65,1;1,1;0,6;62,4;30,3;92,6;0;0;14,1;81;0;565;52
21/03/2024 8:00;67,5;1,2;3,9;39,1;25,9;65;0;0;16,2;72;0;565;54
21/03/2024 9:00;63,9;0,8;19,6;18,3;17,1;35,4;0;0;20;57;0;566;49
21/03/2024 10:00;47,6;0,5;37;6,8;10;16,7;0;0;23,2;44;0;565;27
21/03/2024 11:00;36;0,4;40,2;4,2;8,6;12,9;0;0;23,3;42;0;565;36
21/03/2024 12:00;29;0,4;43,5;5,6;12,6;18,3;0;0;23,7;43;0;565;29
21/03/2024 13:00;0;0,4;41,3;5,1;10,5;15,6;0;0;23,1;41;0;564;38
21/03/2024 14:00;15,8;0,5;38,6;5,9;13,3;19,2;0;0;23,5;44;0;563;14
21/03/2024 15:00;18;0,7;26,1;8,8;27,2;35,9;0;0;19,2;61;1,6;563;18
21/03/2024 16:00;28;0,7;20;11,5;27,6;39,1;0;0;15,9;70;0,2;563;28
21/03/2024 17:00;27,4;0,8;13,7;10,4;31,5;41,9;0;0;14,7;77;0,7;563;22
21/03/2024 18:00;28,1;1,3;5,5;18,2;44,3;62,6;0;0;15,7;75;0;563;20
21/03/2024 19:00;33,9;1,3;2,1;17,9;46,5;64,4;0;0;15,7;74;0;564;26
21/03/2024 20:00;32;1,9;0,4;47,7;46,8;94,6;0;0;15,4;75;0;564;32
21/03/2024 21:00;36,7;1,3;0,2;44,1;42,3;86,5;0;0;14,9;77;0;565;33
21/03/2024 22:00;39,8;1,3;0,1;43,1;36,8;80;0;0;14,1;80;0;565;32
21/03/2024 23:00;40;1,4;0,3;39,4;35,1;74,5;0;0;13,4;81;0;565;26
45373;49;1,1;0,2;28,3;33,6;61,9;0;0;13,4;80;0;565;32
22/03/2024 1:00;47,1;0,8;0,2;14,9;31,7;46,6;0;0;12,8;82;0;565;30
22/03/2024 2:00;47,2;0,9;0,1;35,8;29,5;65,3;0;0;13,1;82;0;564;30
22/03/2024 3:00;50,6;0,8;0,3;34,8;27,9;62,7;0;0;12,5;82;0;563;29
22/03/2024 4:00;52,2;0,6;0,7;14;26;39,9;0;0;12,2;83;0;564;35
22/03/2024 5:00;48,6;0,6;0,4;30,5;26,6;57,2;0;0;12,1;82;0;564;37
22/03/2024 6:00;54,2;0,9;0,4;86,4;38;124,3;0;0;11,5;82;0;564;43
22/03/2024 7:00;54;1,5;0,8;89,8;36,7;126,6;0;0;12,4;80;0;565;54
22/03/2024 8:00;64,8;1,3;4,6;41,6;33,6;75,2;0;0;14,9;71;0;565;54
22/03/2024 9:00;67;1,2;6,6;41,7;35;76,6;0;0;15,5;68;0;566;56
22/03/2024 10:00;65,8;0,7;34;10,9;17,2;28;0;0;20,8;48;0;566;58
22/03/2024 11:00;63,7;0,4;42,2;6,1;7,9;14;0;0;22,6;38;0;565;46
22/03/2024 12:00;49,6;0,4;46,6;4,8;6,2;11;0;0;22,8;36;0;565;41
22/03/2024 13:00;42,4;0,4;51,5;4,4;6;10,4;0;0;23,8;35;0;564;38
22/03/2024 14:00;0;0,3;57,9;2,8;5,2;8;0;0;25,6;30;0;563;38
22/03/2024 15:00;39;0,5;60,1;3,3;13,3;16,7;0;0;24,7;35;0;563;39
22/03/2024 16:00;49,4;0,6;50;5,5;21,6;27,1;0;0;22,2;50;0;563;46
22/03/2024 17:00;64,1;0,7;45,4;8,2;26,6;34,9;0;0;21,8;53;0;562;46
22/03/2024 18:00;67,5;0,9;36,3;6,9;29,5;36,3;0;0;20,3;57;0;563;46
22/03/2024 19:00;74,9;1,3;17,8;9,1;43;52,2;0;0;17,9;66;0;563;42
22/03/2024 20:00;79,4;1,6;5,1;18,2;55,4;73,7;0;0;17,3;69;0;564;40
22/03/2024 21:00;78,5;0,9;19,4;6,4;36,6;43,1;0;0;17,4;68;0;565;52
22/03/2024 22:00;72,9;1;17,2;6,2;38,8;45;0;0;16,7;71;0;565;49
22/03/2024 23:00;79,5;1;14,8;7,1;41,1;48,2;0;0;16;73;0;565;50
45374;84,9;1,2;1,8;12,3;50,4;62,7;0;0;16,3;74;0;565;47
23/03/2024 1:00;84,2;0,9;5,1;6,4;38,6;45;0;0;15,9;71;0;564;62
23/03/2024 2:00;84,4;0,8;7,4;4,9;32,3;37,2;0;0;15,5;70;0;564;72
23/03/2024 3:00;91,4;0,6;14,9;2,5;28,2;30,7;0;0;15;77;0;564;63
23/03/2024 4:00;85;0,6;18,8;2,9;23,3;26,2;0;0;15,1;75;0;564;56
23/03/2024 5:00;61,6;0,6;8,4;5,2;28,5;33,7;0;0;14,7;69;0;564;52
23/03/2024 6:00;68,5;0,7;3,5;11,8;28,5;40,3;0;0;14,5;74;0;564;59
23/03/2024 7:00;73,9;0,8;4,3;13,5;28,6;42,1;0;0;14,5;73;0;565;61
23/03/2024 8:00;80,1;0,9;7;26,6;31,3;57,9;0;0;15,7;68;0;565;59
23/03/2024 9:00;79,9;0,9;20;18,7;29,3;48;0;0;20,2;53;0;565;69
23/03/2024 10:00;77,8;0,5;44;5,3;12,5;17,8;0;0;21;47;0;565;62
23/03/2024 11:00;64,1;0,4;60,5;3,1;7,9;11;0;0;23,6;39;0;565;53
23/03/2024 12:00;46,8;0,5;79,9;2,3;14;16,3;0;0;23,7;35;0;565;45
23/03/2024 13:00;0;0,7;69,1;3,5;21,8;25,3;0;0;22,5;43;0;564;46
23/03/2024 14:00;0;0,6;57,7;5,1;19,4;24,5;0;0;22,1;47;0;564;55
23/03/2024 15:00;52,3;0,6;53,5;3,6;16,3;20;0;0;21,3;51;0;563;43
23/03/2024 16:00;62,5;0,5;45,8;4,1;15,8;19,9;0;0;20,7;53;0;563;45
23/03/2024 17:00;64,8;0,6;36,5;4,3;15,6;20;0;0;19,6;58;0;563;40
23/03/2024 18:00;63,1;0,6;31,3;5,1;18,6;23,7;0;0;18,2;62;0;564;36
23/03/2024 19:00;64;0,8;20;3,5;28;31,5;0;0;16,9;67;0;564;36
23/03/2024 20:00;55,5;0,9;14;6,5;36,4;42,9;0;0;16,8;67;0;564;35
23/03/2024 21:00;50,5;0,8;15,3;6,2;31,5;37,7;0;0;16,1;69;0;565;35
23/03/2024 22:00;51,9;1,2;1,5;25,6;47,7;73,3;0;0;15,3;71;0;565;38
23/03/2024 23:00;57,5;1,5;0,5;44,5;48,5;92,9;0;0;15,3;72;0;565;49
45375;84,8;0,9;6,7;9,3;37,4;46,7;0;0;15;74;0;565;49
24/03/2024 1:00;72,2;0,6;10,7;7,9;29,8;37,7;0;0;14,5;77;0;564;45
24/03/2024 2:00;68,4;0,8;0,8;19,6;43,5;63,1;0;0;14;79;0;564;36
24/03/2024 3:00;69,2;0,7;2,4;8,6;37,1;45,7;0;0;14,4;78;0;564;43
24/03/2024 4:00;71,3;0,6;5,7;2,3;28,2;30,5;0;0;14,1;79;0;564;48
24/03/2024 5:00;63,3;0,7;0,6;14;31,3;45,3;0;0;13,4;80;0;564;49
24/03/2024 6:00;60;0,8;0,5;17,4;29,9;47,3;0;0;13,1;81;0;564;43
24/03/2024 7:00;60,6;0,7;4,4;12,4;24,7;37,1;0;0;13,7;78;0;564;43
24/03/2024 8:00;61,8;0,6;10,7;11,2;20,2;31,4;0;0;14,9;74;0;565;46
24/03/2024 9:00;72,4;0,4;28,1;5,2;12;17,2;0;0;18;63;0;565;47
24/03/2024 10:00;62,9;0,4;38,2;5,9;11,8;17,7;0;0;22,5;48;0;565;44
24/03/2024 11:00;48,2;0,3;51,2;2,8;6,3;9,1;0;0;23,7;41;0;565;34
