Fecha ;PM10;PM2.5;So2;CO;OZONO;NO;NO2;NOX;Vel Viento;Dir Viento;Temperatura;HR;Precipitacion;Presion Baro
21/09/2024 2:00;17;17;0;0,5;0,7;12,4;26,2;38,6;0;0;12,7;76;0;564
21/09/2024 3:00;22,5;13;0;0,4;3,2;12,7;22,5;35,1;0;0;13;72;0;564
21/09/2024 4:00;18,5;11;0;0,2;14,2;1,7;13,5;15,2;0;0;12,8;67;0;564
21/09/2024 5:00;18,7;8;0;0,3;2,9;5,5;21,2;26,7;0;0;12,9;70;0;564
21/09/2024 6:00;17,6;16;0;0,5;0,9;21,3;24,9;46,2;0;0;12;73;0;564
21/09/2024 7:00;16,8;10;0;0,8;3,5;39,1;25,8;64,8;0;0;14;68;0;564
21/09/2024 8:00;23;23;0;0,5;13,9;16,8;19,7;36,5;0;0;16;59;0;564
21/09/2024 9:00;25,7;16;0;0,5;19,5;13,9;20,6;34,5;0;0;18,1;52;0;565
21/09/2024 10:00;25,7;20;0;0,4;26,3;8,2;16,9;25;0;0;19,2;47;0;565
21/09/2024 11:00;25,5;16;0;0,2;33,5;3,9;5,6;9,5;0;0;20,7;42;0;565
21/09/2024 12:00;19,6;6;0;0,3;32,8;6,1;6;12,1;0;0;20,6;42;0;564
21/09/2024 13:00;16,4;3;0;0,2;35,8;3,3;5,2;8,5;0;0;22,6;38;0;564
21/09/2024 14:00;17,7;10;0;0,2;37,1;2,7;4,3;6,9;0;0;23;38;0;563
21/09/2024 15:00;16,8;6;0;0,2;36,9;4,8;6,3;11,1;0;0;21;41;0;562
21/09/2024 16:00;13,2;2;0;0,2;38,9;3,8;6,1;9,9;0;0;21,1;40;0;562
21/09/2024 17:00;10,6;4;0;0,3;36,3;6,6;7,7;14,3;0;0;20,5;40;0;562
21/09/2024 18:00;12,8;4;0;0,3;31,9;6,8;10,4;17,2;0;0;18,9;46;0;562
21/09/2024 19:00;9,8;9;0;0,4;28,9;8,1;12,6;20,7;0;0;16,5;56;0;563
21/09/2024 20:00;14,1;6;0;0,5;21,6;9,9;18,5;28,4;0;0;15,7;59;0;564
21/09/2024 21:00;13;13;0;0,5;22,8;8,7;16,6;25,2;0;0;15,2;59;0;564
21/09/2024 22:00;11,7;8;0;0,3;24,6;3,9;13,7;17,6;0;0;15,4;59;0;565
21/09/2024 23:00;9,1;6;0;0,3;24,9;3;11,9;14,9;0;0;15;59;0;565
45557;12,1;7;0;0,2;30,4;1,3;6,6;7,9;0;0;14,6;62;0;565
22/09/2024 1:00;10,3;5;0;0,2;26,5;1,1;7,7;8,8;0;0;14,1;64;0;564
22/09/2024 2:00;14,3;5;0;0,2;24,4;0,5;8,6;9,1;0;0;13,5;66;0;564
22/09/2024 3:00;11,3;7;0;0,2;23;0,8;7,4;8,2;0;0;12,9;67;0;564
22/09/2024 4:00;9,1;6;0;0,2;18,5;0,5;9,8;10,3;0;0;12,9;67;0;563
22/09/2024 5:00;7,9;5;0;0,2;15,7;0,7;11,9;12,6;0;0;12,6;69;0;563
22/09/2024 6:00;7,7;5;0;0,3;15,3;3,1;13,7;16,8;0;0;12,5;68;0;564
22/09/2024 7:00;9;9;0;0,4;10,3;8,2;18;26,2;0;0;13,2;67;0;564
22/09/2024 8:00;17;17;0;0,5;16,6;13,1;17,6;30,6;0;0;16,5;58;0;565
22/09/2024 9:00;21,7;16;0;0,3;25,6;8;12,6;20,6;0;0;18,1;53;0;565
22/09/2024 10:00;26,6;12;0;0,2;40,4;2,2;4,2;6,4;0;0;21,9;39;0;565
22/09/2024 11:00;20,8;7;0;0,1;42,3;1,2;2,7;3,8;0;0;22,6;37;0;564
22/09/2024 12:00;15,4;6;0;0,2;40,9;2,8;3,6;6,3;0;0;22,2;37;0;564
22/09/2024 13:00;11,9;5;0;0,2;32,8;2,7;6,4;9,1;0;0;18,7;51;0;564
22/09/2024 14:00;9,2;4;0;0,3;29,9;5;7,4;12,4;0;0;21,3;44;0;563
22/09/2024 15:00;10,3;1;0;0,2;37,4;2,4;3,4;5,8;0;0;23,2;37;0;563
22/09/2024 16:00;9,7;0;0;0,1;40,3;2,5;3,5;5,9;0;0;22,4;36;0;562
22/09/2024 17:00;7,8;5;0;0,2;41,8;2,7;5,2;8;0;0;20,6;36;0;562
22/09/2024 18:00;5,5;5;0;0,5;29,8;3,8;17;20,9;0;0;17,8;53;0;563
22/09/2024 19:00;0;18;0;0,7;20,6;7,3;24,1;31,4;0;0;15,7;64;0;563
22/09/2024 20:00;0;15;0;0,7;15,7;5,7;27;32,7;0;0;14,7;64;0;564
22/09/2024 21:00;0;21;0;0,7;12,1;6,8;27,5;34,3;0;0;13,7;67;0;564
22/09/2024 22:00;17,1;16;0;0,6;13,3;2,7;26,1;28,7;0;0;13,9;65;0;565
22/09/2024 23:00;16,1;16;0;0,3;27,1;0,4;14,2;14,5;0;0;14;63;0,5;565
45558;16,8;7;0;0,2;34,9;0,2;10,2;10,5;0;0;11,3;74;2,3;565
23/09/2024 1:00;18,1;6;0;0;35;0,2;8,2;8,4;0;0;10,1;79;1,1;565
23/09/2024 2:00;14,4;6;0;0;29,1;0,1;9,2;9,3;0;0;10,5;80;0,4;565
23/09/2024 3:00;15,9;5;0;0;23,5;0,1;11,2;11,3;0;0;10,4;81;0;564
23/09/2024 4:00;12,9;6;0;0;28,9;0,7;7,6;8,3;0;0;11;77;0;564
23/09/2024 5:00;9,3;5;0;0;27,7;1,7;10,4;12,1;0;0;11,6;73;0;565
23/09/2024 6:00;7,4;5;0;0,3;4,2;15,9;29,5;45,4;0;0;11,5;75;0;565
23/09/2024 7:00;14;14;0;0,9;2,6;45,7;34,3;80;0;0;12,7;71;0;565
23/09/2024 8:00;17,8;16;0;1,3;6,8;66,7;40,2;106,8;0;0;15,6;63;0;566
23/09/2024 9:00;21,8;16;0;0,9;17,5;37,1;38,6;75,8;0;0;18,9;51;0;566
23/09/2024 10:00;28,6;0;0;0,7;28,2;23;39,7;62,7;0;0;19,9;48;0;566
23/09/2024 11:00;38,8;28;0;0,3;37,6;9,5;19,6;29,1;0;0;21,6;42;0,1;565
23/09/2024 12:00;31,8;8;0;0;40;2,7;5,5;8,2;0;0;22,6;36;0;565
23/09/2024 13:00;23,5;6;0;0;39,2;3,5;5,6;9,1;0;0;22,1;38;0;564
23/09/2024 14:00;24,3;4;0;0;39;2,7;5,5;8,2;0;0;22,4;36;0;564
23/09/2024 15:00;21,1;4;0;0,1;35,7;3,7;8,4;12,2;0;0;21,5;38;0;563
23/09/2024 16:00;16,2;6;0;0,1;38,5;4,2;7,4;11,6;0;0;22,3;36;0;563
23/09/2024 17:00;11,6;7;0;0,1;36,1;4,8;9;13,9;0;0;20,6;39;0;563
23/09/2024 18:00;11,4;8;0;0,2;27,5;8,6;14,1;22,6;0;0;18,6;45;0;563
23/09/2024 19:00;9,6;7;0;0,2;23,3;2,8;15,2;18;0;0;15,4;54;0;564
23/09/2024 20:00;11;9;0;0,1;22;9,6;14,1;23,7;0;0;14,2;59;0;564
23/09/2024 21:00;10,3;9;0;0,1;23,1;2,7;12,2;14,9;0;0;13,9;58;0;565
23/09/2024 22:00;15,4;9;0;0,2;15,2;2,6;16,5;19;0;0;13,1;59;0;565
23/09/2024 23:00;12,9;8;0;0,1;19,6;1,8;14;15,8;0;0;12,9;57;0;565
45559;14;6;0;0,1;19,7;2,5;14,3;16,9;0;0;12,5;58;0;565
24/09/2024 1:00;13;13;0;0,3;12,3;2;17,4;19,4;0;0;12,3;61;0;565
24/09/2024 2:00;15,4;7;0;0,2;21,7;0,6;10,3;10,9;0;0;11,9;63;0;565
24/09/2024 3:00;12,6;1;0;0,2;16;1,2;13,5;14,6;0;0;11,2;67;0;564
24/09/2024 4:00;11,8;3;0;0,2;13,1;1;13,5;14,5;0;0;9,9;72;0;564
24/09/2024 5:00;11,5;6;0;0,4;2,9;25,9;23;48,9;0;0;10;74;0;564
24/09/2024 6:00;19;19;0;1,6;1,8;206,4;41;247,7;0;0;9,1;78;0;565
24/09/2024 7:00;64,3;0;0;1,4;1,9;111;29,3;140,2;0;0;12,8;67;0;565
24/09/2024 8:00;62,5;38;0;1,1;7,7;57,9;31,6;89,2;0;0;17,7;50;0;565
24/09/2024 9:00;62,6;35;0;1,1;19,8;40,9;41;81,9;0;0;20,3;42;0;566
24/09/2024 10:00;58,7;29;0;0,7;36,2;17,8;30,3;48,1;0;0;21,9;37;0;565
24/09/2024 11:00;49,4;14;0;0,4;36,5;7,8;13,6;21,4;0;0;22;35;0;565
24/09/2024 12:00;36,1;8;0;0,2;33,1;5,3;5,8;11,1;0;0;22;35;0;565
24/09/2024 13:00;26,3;1;0;0,2;34;4,7;6,1;10,9;0;0;21,7;36;0;564
24/09/2024 14:00;19,1;4;0;0,3;30;3,7;7,2;10,9;0;0;20,7;38;0;564
24/09/2024 15:00;17,2;8;0;0,3;30,9;4,2;6,3;10,5;0;0;21,6;37;0;564
24/09/2024 16:00;13,8;5;0;0,2;33,1;3,6;5,7;9,3;0;0;21,1;39;0;563
24/09/2024 17:00;16,7;2;0;0,3;26,6;4,2;11,8;16;0;0;19,2;42;0;563
24/09/2024 18:00;20,7;12;0;0,6;15,6;9,2;20,3;29,5;0;0;17;49;0;564
24/09/2024 19:00;25,4;12;0;0,8;8,7;12,3;25,4;37,8;0;0;15,4;54;0;564
24/09/2024 20:00;27,4;10;0;0,8;4,8;17,2;28,9;46,1;0;0;14,8;56;0;564
24/09/2024 21:00;20,9;10;0;0,5;11,2;4,1;20,6;24,7;0;0;14,3;56;0;565
24/09/2024 22:00;30,8;12;0;0,5;7,9;9,3;21,4;30,7;0;0;13,5;61;0;565
24/09/2024 23:00;25,7;9;0;0,5;5,3;7;22,8;29,8;0;0;13,1;61;0;565
45560;18,7;11;0;0,4;11,2;2,5;14,9;17,3;0;0;12,4;61;0;566
25/09/2024 1:00;18,2;11;0;0,3;8,5;2,6;15,6;18,3;0;0;11,7;64;0;565
25/09/2024 2:00;14,4;7;0;0,3;8,4;5,8;16;21,8;0;0;11,4;66;0;565
25/09/2024 3:00;11;6;0;0,3;3,9;3,6;19;22,6;0;0;10,9;69;0;564
25/09/2024 4:00;14,4;6;0;0,3;1,1;9;21,4;30,3;0;0;10;72;0;564
25/09/2024 5:00;12,2;8;0;0,4;0,6;18,3;21,9;40,2;0;0;9,5;75;0;564
25/09/2024 6:00;15,2;11;0;0,7;0,7;59,6;24,7;84,2;0;0;9,3;75;0;564
25/09/2024 7:00;31,4;25;0;1,3;1,9;98,6;27,3;125,8;0;0;13,5;63;0;565
25/09/2024 8:00;38,6;30;0;1,6;6,5;79,7;36,1;115,8;0;0;17,9;50;0;565
25/09/2024 9:00;48,2;33;0;1,4;14,7;46,5;43,7;90,2;0;0;19,7;44;0;565
25/09/2024 10:00;51,6;36;0;1,1;19,1;26,5;45,2;71,7;0;0;18,7;46;0;566
25/09/2024 11:00;54,4;33;0;0,8;32,1;18;33,7;51,7;0;0;21,6;39;0;565
25/09/2024 12:00;50,3;24;0;0,3;27;7,9;7,8;15,7;0;0;21,4;38;0;565
25/09/2024 13:00;37,8;8;0;0,3;30;3,7;5;8,8;0;0;22,8;35;0;564
25/09/2024 14:00;36,2;6;0;0,3;32,5;4,2;5,1;9,3;0;0;22,7;35;0;563
25/09/2024 15:00;34,5;9;0;0,3;27;3,8;7,7;11,5;0;0;20,3;42;0;563
25/09/2024 16:00;25,3;7;0;0,4;21,6;6,9;12,7;19,6;0;0;18,3;47;0;563
25/09/2024 17:00;17,6;6;0;0,7;14,3;15,6;21,9;37,5;0;0;17,7;53;0;563
25/09/2024 18:00;27,4;12;0;1,2;4,4;28,5;38,4;66,9;0;0;16,6;61;0;563
25/09/2024 19:00;39,7;24;0;1,3;2,4;27,9;29,3;57,1;0;0;15,8;62;0;564
25/09/2024 20:00;44,9;21;0;0,9;1,9;28;32,3;60,2;0;0;14,7;70;0,1;564
25/09/2024 21:00;34,8;24;0;0,9;5,8;30,1;28,2;58,2;0;0;14,1;71;0;565
25/09/2024 22:00;31,2;15;0;0,4;18,1;3,4;10,3;13,7;0;0;14,6;65;0;565
25/09/2024 23:00;29,5;8;0;0,4;14,2;2,4;12,7;15,2;0;0;14,5;65;0;566
45561;25,2;5;0;0,5;4;3,8;20,1;24;0;0;13,4;70;0;565
26/09/2024 1:00;18,9;10;0;0,5;1,1;14,5;22,5;37;0;0;13,2;71;0;565
26/09/2024 2:00;16,2;8;0;0,4;1,1;8,3;20,1;28,4;0;0;13;71;0;564
26/09/2024 3:00;24,5;9;0;0,4;0,5;12,4;19,8;32,2;0;0;12,4;73;0;564
26/09/2024 4:00;22,7;15;0;0,3;1,1;6,8;18,2;24,9;0;0;12,7;72;0;564
26/09/2024 5:00;21,4;11;0;0,3;0,6;10,3;18,2;28,5;0;0;13;71;0;564
26/09/2024 6:00;17,5;8;0;0,5;0,8;25;20,1;45,2;0;0;13,2;69;0;564
26/09/2024 7:00;15,2;9;0;1,4;2,2;71,2;26,9;98,2;0;0;15,6;61;0;565
26/09/2024 8:00;29,9;24;0;1,3;5,1;46,4;26,2;72,6;0;0;15,8;61;0;565
26/09/2024 9:00;27,3;23;0;0,9;10,5;0;0;0;0;0;17,7;53;0;566
26/09/2024 10:00;35,6;21;0;0,6;27,3;0;0;0;0;0;21,2;43;0;566
26/09/2024 11:00;29,7;14;0;0,3;40;0;0;0;0;0;22,5;38;0;565
26/09/2024 12:00;21,6;8;0;0;30,6;0;0;0;0;0;23;33;0;565
26/09/2024 13:00;15,8;0;0;0;24,5;0;0;0;0;0;19,3;54;0,8;564
26/09/2024 14:00;40,3;0;0;0;23,8;0;0;0;0;0;16;74;1,5;564
26/09/2024 15:00;0;0;0;0,5;0;0;0;0;0;0;17,3;70;0,4;563
26/09/2024 16:00;0;30;0;0,7;0;0;0;0;0;0;15,1;71;1,3;563
26/09/2024 17:00;56,6;23;0;1;0;0;0;0;0;0;13,3;81;1,8;563
26/09/2024 18:00;45,5;17;0;1,4;1;43,7;41,4;85,1;0;0;13;82;1;564
26/09/2024 19:00;37,9;21;0;1,5;0,7;47,6;43,8;91,4;0;0;12,9;83;0,3;564
26/09/2024 20:00;31,5;20;0;1,5;0,8;66,4;44,9;111,4;0;0;13,1;82;0,2;565
26/09/2024 21:00;38,3;27;0;1,6;0,7;85,1;47,9;133;0;0;13;83;0,3;565
26/09/2024 22:00;38,1;29;0;1,6;0,5;88,5;40,6;129,1;0;0;13,1;83;0,2;566
26/09/2024 23:00;37,5;33;0;1,5;0,4;78,8;35,8;114,6;0;0;13,3;83;0,1;566
45562;33,9;33;0;0,9;0,4;42,2;32,2;74,4;0;0;13,1;83;0;565
27/09/2024 1:00;30,1;21;0;0,8;0,3;36,2;31,4;67,5;0;0;12,9;82;0;565
27/09/2024 2:00;28;28;0;0,5;0,4;16,6;28,6;45,1;0;0;12,8;82;0;564
27/09/2024 3:00;31,2;24;0;0,4;0,9;12;27,9;39,9;0;0;12,7;81;0;564
27/09/2024 4:00;24,8;14;0;0,4;0,6;10,5;25,9;36,4;0;0;12,2;82;0;564
27/09/2024 5:00;27;27;0;0,4;0,6;15,7;25,1;40,8;0;0;12,2;82;0;564
27/09/2024 6:00;24,6;23;0;0,8;0,6;71,6;34,3;105,7;0;0;12,1;81;0;564
27/09/2024 7:00;36,3;33;0;1,1;1,3;55,3;32,9;88,3;0;0;12,5;79;0;565
27/09/2024 8:00;43,6;37;0;1,6;2,2;70,7;33,8;104,5;0;0;14,1;75;0;565
27/09/2024 9:00;52,9;41;0;1,2;3,7;9,6;2,6;12,2;0;0;15,7;69;0;566
27/09/2024 10:00;56,1;0;0;0,5;16,1;0;0;0;0;0;19,3;55;0;566
27/09/2024 11:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27/09/2024 12:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27/09/2024 13:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27/09/2024 14:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27/09/2024 15:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27/09/2024 16:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27/09/2024 17:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27/09/2024 18:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27/09/2024 19:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27/09/2024 20:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27/09/2024 21:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27/09/2024 22:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27/09/2024 23:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
45563;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28/09/2024 1:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28/09/2024 2:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28/09/2024 3:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28/09/2024 4:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28/09/2024 5:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28/09/2024 6:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28/09/2024 7:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28/09/2024 8:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28/09/2024 9:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28/09/2024 10:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28/09/2024 11:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28/09/2024 12:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28/09/2024 13:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28/09/2024 14:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28/09/2024 15:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28/09/2024 16:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28/09/2024 17:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28/09/2024 18:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28/09/2024 19:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28/09/2024 20:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28/09/2024 21:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28/09/2024 22:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28/09/2024 23:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
45564;0;0;0;0;0;0;0;0;0;0;0;0;0;0
29/09/2024 1:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
29/09/2024 2:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
29/09/2024 3:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
29/09/2024 4:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
29/09/2024 5:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
29/09/2024 6:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
29/09/2024 7:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
29/09/2024 8:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
29/09/2024 9:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
29/09/2024 10:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
29/09/2024 11:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
29/09/2024 12:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
29/09/2024 13:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
29/09/2024 14:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
29/09/2024 15:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
29/09/2024 16:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
29/09/2024 17:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
29/09/2024 18:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
29/09/2024 19:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
29/09/2024 20:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
29/09/2024 21:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
29/09/2024 22:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
29/09/2024 23:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
45565;0;0;0;0;0;0;0;0;0;0;0;0;0;0
30/09/2024 1:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
30/09/2024 2:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
30/09/2024 3:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
30/09/2024 4:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
30/09/2024 5:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
30/09/2024 6:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
30/09/2024 7:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
30/09/2024 8:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
30/09/2024 9:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
30/09/2024 10:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
30/09/2024 11:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
30/09/2024 12:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
30/09/2024 13:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
30/09/2024 14:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
30/09/2024 15:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
30/09/2024 16:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
30/09/2024 17:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
30/09/2024 18:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
30/09/2024 19:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
30/09/2024 20:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
30/09/2024 21:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
30/09/2024 22:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
30/09/2024 23:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
45566;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1/10/2024 1:00;0;10;0;0;0;0;0;0;0;0;0;0;0;0
1/10/2024 2:00;0;13;0;0;0;0;0;0;0;0;0;0;0;0
1/10/2024 3:00;0;14;0;0;0;0;0;0;0;0;0;0;0;0
1/10/2024 4:00;0;23;0;0;0;0;0;0;0;0;0;0;0;0
1/10/2024 5:00;0;41;0;0;0;0;0;0;0;0;0;0;0;0
1/10/2024 6:00;0;40;0;0;0;0;0;0;0;0;0;0;0;0
1/10/2024 7:00;0;35;0;0;0;0;0;0;0;0;0;0;0;0
1/10/2024 8:00;0;34;0;0;0;0;0;0;0;0;0;0;0;0
1/10/2024 9:00;0;37;0;0;0;0;0;0;0;0;0;0;0;0
1/10/2024 10:00;0;14;0;0;0;0;0;0;0;0;0;0;0;0
1/10/2024 11:00;0;15;0;0;0;0;0;0;0;0;0;0;0;0
1/10/2024 12:00;0;8;0;0;0;0;0;0;0;0;0;0;0;0
1/10/2024 13:00;0;22;0;0;0;0;0;0;0;0;0;0;0;0
1/10/2024 14:00;0;16;0;0;0;0;0;0;0;0;0;0;0;0
1/10/2024 15:00;0;38;0;0;0;0;0;0;0;0;0;0;0;0
1/10/2024 16:00;0;25;0;0;0;0;0;0;0;0;0;0;0;0
1/10/2024 17:00;0;32;0;0;0;0;0;0;0;0;0;0;0;0
1/10/2024 18:00;0;31;0;0;0;0;0;0;0;0;0;0;0;0
1/10/2024 19:00;0;18;0;0;0;0;0;0;0;0;0;0;0;0
1/10/2024 20:00;0;21;0;0;0;0;0;0;0;0;0;0;0;0
1/10/2024 21:00;0;25;0;0;0;0;0;0;0;0;0;0;0;0
1/10/2024 22:00;0;24;0;0;0;0;0;0;0;0;0;0;0;0
1/10/2024 23:00;0;13;0;0;0;0;0;0;0;0;0;0;0;0
45567;0;25;0;0;0;0;0;0;0;0;0;0;0;0
2/10/2024 1:00;0;22;0;0;0;0;0;0;0;0;0;0;0;0
2/10/2024 2:00;0;17;0;0;0;0;0;0;0;0;0;0;0;0
2/10/2024 3:00;0;21;0;0;0;0;0;0;0;0;0;0;0;0
2/10/2024 4:00;0;16;0;0;0;0;0;0;0;0;0;0;0;0
2/10/2024 5:00;0;20;0;0;0;0;0;0;0;0;0;0;0;0
2/10/2024 6:00;0;25;0;0;0;0;0;0;0;0;0;0;0;0
2/10/2024 7:00;0;37;0;0;0;0;0;0;0;0;0;0;0;0
2/10/2024 8:00;0;42;0;0;0;0;0;0;0;0;0;0;0;0
2/10/2024 9:00;0;30;0;0;0;0;0;0;0;0;0;0;0;0
2/10/2024 10:00;0;28;0;0;0;0;0;0;0;0;0;0;0;0
2/10/2024 11:00;0;13;0;0;0;0;0;0;0;0;0;0;0;0
2/10/2024 12:00;0;15;0;0;0;0;0;0;0;0;0;0;0;0
2/10/2024 13:00;0;38;0;0;0;0;0;0;0;0;0;0;0;0
2/10/2024 14:00;0;27;0;0;0;0;0;0;0;0;0;0;0;0
2/10/2024 15:00;0;47;0;0;0;0;0;0;0;0;0;0;0;0
2/10/2024 16:00;0;35;0;0;0;0;0;0;0;0;0;0;0;0
2/10/2024 17:00;0;27;0;0;0;0;0;0;0;0;0;0;0;0
2/10/2024 18:00;0;25;0;0;0;0;0;0;0;0;0;0;0;0
2/10/2024 19:00;0;16;0;0;0;0;0;0;0;0;0;0;0;0
2/10/2024 20:00;0;24;0;0;0;0;0;0;0;0;0;0;0;0
2/10/2024 21:00;0;22;0;0;0;0;0;0;0;0;0;0;0;0
2/10/2024 22:00;0;19;0;0;0;0;0;0;0;0;0;0;0;0
2/10/2024 23:00;0;12;0;0;0;0;0;0;0;0;0;0;0;0
45568;0;11;0;0;0;0;0;0;0;0;0;0;0;0
3/10/2024 1:00;0;11;0;0;0;0;0;0;0;0;0;0;0;0
3/10/2024 2:00;0;10;0;0;0;0;0;0;0;0;0;0;0;0
3/10/2024 3:00;0;12;0;0;0;0;0;0;0;0;0;0;0;0
3/10/2024 4:00;0;15;0;0;0;0;0;0;0;0;0;0;0;0
3/10/2024 5:00;0;29;0;0;0;0;0;0;0;0;0;0;0;0
3/10/2024 6:00;0;45;0;0;0;0;0;0;0;0;0;0;0;0
3/10/2024 7:00;0;48;0;0;0;0;0;0;0;0;0;0;0;0
3/10/2024 8:00;0;39;0;0;0;0;0;0;0;0;0;0;0;0
3/10/2024 9:00;0;46;0;0;0;0;0;0;0;0;0;0;0;0
3/10/2024 10:00;0;33;0;0;0;0;0;0;0;0;0;0;0;0
3/10/2024 11:00;0;23;0;0;0;0;0;0;0;0;0;0;0;0
3/10/2024 12:00;0;15;0;0;0;0;0;0;0;0;0;0;0;0
3/10/2024 13:00;0;5;0;0;0;0;0;0;0;0;0;0;0;0
3/10/2024 14:00;0;5;0;0;0;0;0;0;0;0;0;0;0;0
3/10/2024 15:00;0;16;0;0;0;0;0;0;0;0;0;0;0;0
3/10/2024 16:00;0;19;0;0;0;0;0;0;0;0;0;0;0;0
3/10/2024 17:00;0;15;0;0;0;0;0;0;0;0;0;0;0;0
3/10/2024 18:00;0;25;0;0;0;0;0;0;0;0;0;0;0;0
3/10/2024 19:00;0;25;0;0;0;0;0;0;0;0;0;0;0;0
3/10/2024 20:00;0;21;0;0;0;0;0;0;0;0;0;0;0;0
3/10/2024 21:00;0;18;0;0;0;0;0;0;0;0;0;0;0;0
3/10/2024 22:00;0;25;0;0;0;0;0;0;0;0;0;0;0;0
3/10/2024 23:00;0;30;0;0;0;0;0;0;0;0;0;0;0;0
