;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
DateTime;;;;;;;;;;;;;;;;;;;;;;;
;PM10;PM2.5;Vel Viento;Precipitacion;Dir Viento;OZONO;CO;NO;NO2;NOX;;Temperatura;Rad Solar;HR;;;;;;;;BBP;BC ug/m3
;µg/m3;µg/m3;m/s;mm;Grados;ppb;ppm;ppb;ppb;ppb;;°C;W/M²;%;;;;;;;;%;µg/m3
01-01-2023 02:30;25;16;0,5;0;59;1,6;0,7;5,7;21,3;27;;12,5;0;83;;;;;;;;0;0
01-01-2023 03:30;19;8;1;0;105;1;0,6;9,6;14,5;24;;12,1;0;79;;;;;;;;0;0
01-01-2023 04:30;17;8;1,4;0;107;1;0,5;8;9,5;17,5;;11,8;0;77;;;;;;;;0;0
01-01-2023 05:30;9;8;1,7;0;111;1;0,3;6,5;6,7;13,2;;11,4;0;78;;;;;;;;0;0
01-01-2023 06:30;12;9;1;0;109;0,9;0,4;6,1;8,1;14,2;;11,4;0;81;;;;;;;;0;0
01-01-2023 07:30;18;6;0,4;0,2;20;2,5;0,3;3,3;11,5;14,8;;11,5;0;85;;;;;;;;0;0
01-01-2023 01:31;7;7;0,9;0,4;354;3,6;0,3;0,4;14,8;15,3;;11,2;0;90;;;;;;;;0;0
01-01-2023 02:31;8;8;1;0,2;351;3,7;0,3;0,3;14,9;15,2;;10,9;0;92;;;;;;;;0;0
01-01-2023 03:31;14;5;0,7;0;345;3,6;0,3;0,2;15,1;15,3;;10,8;0;93;;;;;;;;0;0
01-01-2023 04:31;17;0;0,3;0;36;2,1;0,3;2,3;13;15,3;;10,8;0;92;;;;;;;;0;0
01-01-2023 05:31;17;15;0,6;0;105;0,4;0,3;8,4;9,3;17,8;;10,7;0;90;;;;;;;;0;0
01-01-2023 06:31;19;10;0,8;0;107;0;0,6;18,9;9,2;28,1;;10,8;5;89;;;;;;;;0;0
01-01-2023 07:31;22;14;0,5;0;105;0;0,7;23,6;11,5;35,1;;11,4;51;86;;;;;;;;0;0
01-01-2023 01:32;25;10;0,2;0;331;1,2;0,7;21,2;16,6;37,8;;12,9;128;79;;;;;;;;0;0
01-01-2023 02:32;24;24;0,2;0;335;3,3;0,7;17,3;19,4;36,6;;14,6;209;70;;;;;;;;0;0
01-01-2023 03:32;42;22;0,7;0;353;4,1;0,8;19,7;24,9;44,6;;15,5;237;68;;;;;;;;0;0
01-01-2023 04:32;34;34;1,5;0,6;3;3;1;24,5;31,7;56,2;;14,8;202;75;;;;;;;;0;0
01-01-2023 05:32;0;0;1,5;0,6;2;0;0;0;0;0;;14,3;171;76;;;;;;;;0;0
01-01-2023 06:32;31;22;1;0,1;328;6,6;0,6;7,9;23,2;31,1;;14,5;137;74;;;;;;;;0;0
01-01-2023 07:32;27;17;0,7;0,1;306;5,9;0,7;7,9;22,3;30,2;;15;168;73;;;;;;;;0;0
01-01-2023 01:33;38;22;0,5;0;307;8,6;0,6;5,9;20,5;26,4;;15,9;186;68;;;;;;;;0;0
01-01-2023 02:33;37;26;0,5;7,9;9;8,2;0,6;3,7;20,9;24,5;;14,7;86;74;;;;;;;;0;0
01-01-2023 03:33;33;33;0,5;8;27;4;0,7;4,2;24,6;28,8;;12,4;9;87;;;;;;;;0;0
01-01-2023 04:33;23;22;0,3;2,7;94;1,3;1;10,2;23,7;34;;11,4;2;92;;;;;;;;0;0
01-01-2023 05:33;27;24;0,8;2,7;99;0,4;1,1;16,8;18,5;35,3;;11,1;0;92;;;;;;;;0;0
01-01-2023 06:33;16;12;1,4;0,1;105;0,2;0,9;17;13,8;30,8;;10,5;0;92;;;;;;;;0;0
01-01-2023 07:33;14;10;1,8;0;108;0,2;0,7;14,7;9,4;24,1;;10,2;0;90;;;;;;;;0;0
01-01-2023 01:34;18;9;1,8;0;109;0;0,5;12,4;8;20,5;;10,2;0;89;;;;;;;;0;0
01-01-2023 02:34;17;8;1,7;0;109;0;0,4;8,7;7,9;16,6;;10,5;0;88;;;;;;;;0;0
01-01-2023 03:34;0;17;1,4;1,3;107;0,2;0,3;4,6;7,1;11,7;;10,5;0;89;;;;;;;;0;0
01-01-2023 04:34;13;8;1;1,9;101;0,6;0,3;3,5;8;11,5;;10,3;0;91;;;;;;;;0;0
01-01-2023 05:34;13;10;1,2;0,7;108;1,6;0,3;2,8;8,4;11,1;;9,8;0;91;;;;;;;;0;0
01-01-2023 06:34;9;9;1,6;0,2;106;2,6;0,2;0,9;6,1;7;;9,5;0;89;;;;;;;;0;0
01-01-2023 07:34;0;14;1,7;0;104;2,2;0,2;1,6;4,8;6,4;;9,3;0;87;;;;;;;;0;0
01-01-2023 01:35;0;11;1,9;0;109;1,2;0,2;6,1;5,7;11,8;;9,1;0;86;;;;;;;;0;0
01-01-2023 02:35;10;10;2,1;0;111;0,6;0,4;13;7,7;20,7;;8,8;5;86;;;;;;;;0;0
01-01-2023 03:35;18;5;1,4;0;110;1;0,6;18,3;12;30,3;;9,9;109;83;;;;;;;;0;0
01-01-2023 04:35;25;8;0,7;0;47;2,6;0,9;24,1;20,3;44,5;;13,1;276;73;;;;;;;;0;0
01-01-2023 05:35;37;25;1,1;0;14;4,3;1,2;28,9;30,2;59;;15,3;347;66;;;;;;;;0;0
01-01-2023 06:35;0;29;0,6;0;89;6,1;0,9;17,5;22,4;39,9;;17;501;59;;;;;;;;0;0
01-01-2023 07:35;11;9;1,9;0;133;7,1;0,4;4,8;8,3;13,1;;18,2;510;53;;;;;;;;0;0
01-01-2023 01:36;13;8;2,2;0;124;6,7;0,3;3,7;6,5;10,2;;16,7;280;60;;;;;;;;0;0
01-01-2023 02:36;9;9;1;0,2;129;6,1;0,3;4,8;7,2;12;;15,8;291;67;;;;;;;;0;0
01-01-2023 03:36;7;7;0,8;0,2;166;6,5;0,3;4,1;6,2;10,3;;18,2;459;57;;;;;;;;0;0
01-01-2023 04:36;0;15;0,9;0;136;7,5;0,2;2,3;5,6;7,9;;20,4;446;46;;;;;;;;0;0
01-01-2023 05:36;47;7;0,8;0;344;6,2;0,4;4,1;13,1;17,1;;18,1;231;60;;;;;;;;0;0
01-01-2023 06:36;31;16;1,5;0;333;4,4;0,5;3,6;19,2;22,8;;14,4;43;79;;;;;;;;0;0
01-01-2023 07:36;24;12;0,8;0;332;2,3;0,7;2,4;22,7;25,2;;13;2;85;;;;;;;;0;0
01-01-2023 01:37;37;14;0,8;0;327;0,1;1;8,6;28,2;36,8;;12,7;0;87;;;;;;;;0;0
01-01-2023 02:37;29;21;0,5;0;336;0;1,1;14,3;29,2;43,5;;12,5;0;87;;;;;;;;0;0
01-01-2023 03:37;25;21;0,6;0;104;0;0,9;15,1;20,5;35,6;;12,2;0;85;;;;;;;;0;0
01-01-2023 04:37;25;15;1,1;0;106;0;0,7;12,2;12,7;24,9;;11,9;0;82;;;;;;;;0;0
01-01-2023 05:37;14;10;1,1;0,1;104;0,4;0,5;7,3;11,2;18,5;;11,8;0;81;;;;;;;;0;0
01-01-2023 06:37;18;7;1,5;0,5;108;1,1;0,3;4,1;8,2;12,4;;11,3;0;83;;;;;;;;0;0
01-01-2023 07:37;9;8;1,5;2,5;108;2,5;0,2;2;6,3;8,4;;10,6;0;87;;;;;;;;0;0
01-01-2023 01:38;7;5;1,5;2,8;107;3,9;0,2;1,4;5,7;7,1;;10,1;0;89;;;;;;;;0;0
01-01-2023 02:38;5;2;1,5;1,3;106;4,1;0,2;0,9;4,9;5,8;;9,7;0;90;;;;;;;;0;0
01-01-2023 03:38;12;9;1,3;0,9;101;0;0,2;1,2;5,2;6,4;;9,7;0;90;;;;;;;;0;0
01-01-2023 04:38;8;6;1,3;0,8;101;0;0,2;3,5;7;10,5;;9,7;0;90;;;;;;;;0;0
01-01-2023 05:38;10;6;0,9;0,4;103;0;0,5;9,1;10,3;19,4;;9,7;3;90;;;;;;;;0;0
01-01-2023 06:38;18;5;0,8;0;100;0;0,8;19,8;13,9;33,8;;10,2;29;90;;;;;;;;0;0
01-01-2023 07:38;19;14;0,5;0;106;0;1;28,4;22,2;50,6;;11,8;98;84;;;;;;;;0;0
01-01-2023 01:39;0;22;0,8;0;103;6,4;0,7;20;21,1;41;;13,6;176;73;;;;;;;;0;0
01-01-2023 02:39;17;10;0,6;0;53;6,2;0,5;9;15,7;24,7;;15,1;235;65;;;;;;;;0;0
01-01-2023 03:39;24;10;0,8;0;345;6,7;0,5;6,9;17,8;24,6;;15,9;194;62;;;;;;;;0;0
01-01-2023 04:39;11;11;0,8;0;117;7,7;0,4;4,2;12,5;16,7;;15,7;180;62;;;;;;;;0;0
01-01-2023 05:39;13;6;1,9;0;127;8,1;0,3;3,1;6,8;10;;15,7;225;63;;;;;;;;0;0
01-01-2023 06:39;12;7;2,2;0;121;7,8;0,3;3,7;6,7;10,5;;15,7;204;63;;;;;;;;0;0
01-01-2023 07:39;9;6;2,1;0;125;7,4;0,3;4,6;7,2;11,8;;15,6;178;63;;;;;;;;0;0
01-01-2023 01:40;14;4;1,9;0;124;7,4;0,4;5;8,1;13,1;;15,8;149;61;;;;;;;;0;0
01-01-2023 02:40;12;5;1,8;0;121;6,8;0,4;5,8;9,6;15,3;;15,5;88;62;;;;;;;;0;0
01-01-2023 03:40;17;11;1,9;0;138;6,2;0,5;6,4;10,4;16,8;;14,3;22;66;;;;;;;;0;0
01-01-2023 04:40;21;6;1,4;0;138;4,5;0,7;10,2;14,1;24,3;;13,5;0;69;;;;;;;;0;0
01-01-2023 05:40;12;11;1,1;0;142;4;0,7;10,8;14,1;24,9;;13,1;0;69;;;;;;;;0;0
01-01-2023 06:40;11;9;1,3;0;161;5,6;0,4;5,5;9,4;14,9;;12,8;0;69;;;;;;;;0;0
01-01-2023 07:40;27;3;0,9;0;138;3,7;0,5;8,3;12,1;20,3;;12,1;0;72;;;;;;;;0;0
01-01-2023 01:41;26;12;1,3;0;105;0,4;0,6;11;14,4;25,4;;11,5;0;78;;;;;;;;0;0
01-01-2023 02:41;21;12;1,5;0;106;0;0,4;6,8;11,9;18,6;;11,1;0;80;;;;;;;;0;0
01-01-2023 03:41;20;8;1,6;0;108;0,1;0,4;3,6;9,4;13;;10,9;0;82;;;;;;;;0;0
01-01-2023 04:41;18;11;1,4;0;107;0;0,3;2,6;8,1;10,7;;10,9;0;82;;;;;;;;0;0
01-01-2023 05:41;22;9;1,3;0;106;0;0,3;3;7,7;10,7;;10,8;0;82;;;;;;;;0;0
01-01-2023 06:41;18;6;1,5;0;106;0;0,3;4,4;7,2;11,5;;10,6;0;83;;;;;;;;0;0
01-01-2023 07:41;32;11;1,5;0;107;0;0,4;10,3;7,7;18;;10,5;0;83;;;;;;;;0;0
01-01-2023 01:42;40;10;1,3;0;111;0;0,6;21;9,1;30,2;;10,4;3;83;;;;;;;;0;0
01-01-2023 02:42;38;22;1,2;0;111;0;0,8;27,7;10;37,7;;10,8;35;82;;;;;;;;0;0
01-01-2023 03:42;43;11;0,4;0;117;1,6;0,8;26,8;16,4;43,2;;13;135;73;;;;;;;;0;0
01-01-2023 04:42;0;32;0,6;0;176;4,8;0,7;17,1;17,9;35;;15,4;302;63;;;;;;;;0;0
01-01-2023 05:42;0;10;1,5;0;149;7,4;0,4;6,3;9,4;15,7;;17,5;509;54;;;;;;;;0;0
01-01-2023 06:42;0;10;1,7;0;130;8,3;0,2;2,5;5,3;7,8;;18,9;636;49;;;;;;;;0;0
01-01-2023 07:42;12;12;2;0;120;8,4;0,2;2,3;4,9;7,3;;18,6;579;50;;;;;;;;0;0
01-01-2023 01:43;9;8;2,4;0;119;8,6;0,2;2,2;4,5;6,7;;18,5;524;50;;;;;;;;0;0
01-01-2023 02:43;13;2;2,8;0;117;9;0,2;2,3;4,4;6,7;;19,2;581;48;;;;;;;;0;0
01-01-2023 03:43;20;17;3,3;0;113;9;0,2;2,7;5,1;7,8;;18,3;383;52;;;;;;;;0;0
01-01-2023 04:43;46;6;1,2;0;88;8,6;0,4;2,5;11,7;14,1;;15,9;99;65;;;;;;;;0;0
01-01-2023 05:43;34;24;0,6;0;338;7,2;0,6;3,7;17,7;21,4;;14,6;39;72;;;;;;;;0;0
01-01-2023 06:43;29;16;0,8;0;104;4,2;0,7;6,5;17,4;23,9;;14,1;15;70;;;;;;;;0;0
01-01-2023 07:43;10;10;1,3;0;92;3,3;0,7;7,3;15,6;22,9;;13,7;0;71;;;;;;;;0;0
01-01-2023 01:44;14;11;1,1;0;81;3,2;0,6;6,8;15,7;22,5;;13,3;0;73;;;;;;;;0;0
01-01-2023 02:44;30;12;0,7;0;80;1,7;0,6;8,6;17,7;26,3;;13;0;75;;;;;;;;0;0
01-01-2023 03:44;16;16;1,1;0;92;3,2;0,5;7,1;14,4;21,5;;12,8;0;74;;;;;;;;0;0
01-01-2023 04:44;14;14;1,2;0;99;4,1;0,4;3,2;10,8;14;;12,6;0;74;;;;;;;;0;0
01-01-2023 05:44;25;8;0,5;0;328;2,4;0,4;3,7;13,2;16,9;;12,2;0;79;;;;;;;;0;0
01-01-2023 06:44;18;18;0,9;0,1;304;3;0,3;2,6;14,7;17,3;;11,6;0;84;;;;;;;;0;0
01-01-2023 07:44;13;5;0,2;0,1;221;3,2;0,3;0,7;14,6;15,3;;11,2;0;87;;;;;;;;0;0
01-01-2023 01:45;26;6;0,3;0;125;1,6;0,3;1,2;12;13,3;;11,1;0;88;;;;;;;;0;0
01-01-2023 02:45;20;20;1;0;105;0,9;0,2;2,5;7,7;10,3;;10,8;0;86;;;;;;;;0;0
01-01-2023 03:45;16;6;1,5;0;108;0,7;0,2;4,2;6,8;11;;10,3;0;85;;;;;;;;0;0
01-01-2023 04:45;26;12;1,9;0;107;0,5;0,3;8,5;7,6;16,1;;10;4;83;;;;;;;;0;0
01-01-2023 05:45;27;18;1,6;0;107;0,2;0,5;16,1;9,1;25,2;;10,3;29;81;;;;;;;;0;0
01-01-2023 06:45;43;19;0,7;0;108;1;0,7;22,5;15,1;37,5;;12,4;117;76;;;;;;;;0;0
01-01-2023 07:45;41;31;0,2;0;298;4,3;0,7;19,5;19,2;38,7;;15,9;341;66;;;;;;;;0;0
01-01-2023 01:46;42;36;0,8;0;275;9;0,6;10,3;16,8;27;;18,8;590;54;;;;;;;;0;0
01-01-2023 02:46;38;29;0,9;0;268;13;0,5;5,2;15,8;21;;19,9;578;48;;;;;;;;0;0
01-01-2023 03:46;31;22;0,3;0;309;16,8;0,5;2,9;15,3;18,2;;20,7;473;44;;;;;;;;0;0
01-01-2023 04:46;55;15;1,2;0,2;319;16,9;0,5;1,9;16;17,9;;19,7;319;51;;;;;;;;0;0
01-01-2023 05:46;42;19;0,6;6,6;40;13,6;0,6;2,4;18;20,3;;15,7;105;71;;;;;;;;0;0
01-01-2023 06:46;41;21;1,4;6,4;75;10,1;0,7;4,1;20,6;24,7;;14,1;129;82;;;;;;;;0;0
01-01-2023 07:46;41;36;1,6;0,1;342;7,2;0,7;4,1;22,8;26,9;;14,6;126;82;;;;;;;;0;0
01-01-2023 01:47;18;17;1,6;0,4;322;6,9;0,6;1,8;20,8;22,6;;13,9;24;82;;;;;;;;0;0
01-01-2023 02:47;26;13;0,8;0,5;320;6,5;0,6;1,6;20,8;22,4;;13,1;3;83;;;;;;;;0;0
01-01-2023 03:47;27;11;0,8;0,1;96;3,9;0,8;6,3;24,1;30,4;;12,7;0;86;;;;;;;;0;0
01-01-2023 04:47;23;12;1,6;1,6;106;2,1;0,9;8,4;22,1;30,5;;12,4;0;87;;;;;;;;0;0
01-01-2023 05:47;22;11;0,9;2,8;94;0;0,7;4,6;19,3;23,9;;12;0;89;;;;;;;;0;0
01-01-2023 06:47;15;15;0,3;1,2;85;0;0,6;2;19,6;21,6;;11,5;0;91;;;;;;;;0;0
01-01-2023 07:47;15;13;0,9;0,2;111;0;0,5;1,3;16,6;18;;11,4;0;91;;;;;;;;0;0
01-01-2023 01:48;10;7;1,4;2;103;0;0,3;1,1;10,9;12;;11,1;0;90;;;;;;;;0;0
01-01-2023 02:48;13;13;1;3;88;0;0,2;0,6;8,7;9,3;;10,5;0;91;;;;;;;;0;0
01-01-2023 03:48;10;10;1;1,3;89;0;0,2;0,4;7,9;8,3;;10,2;0;91;;;;;;;;0;0
01-01-2023 04:48;11;9;1,2;0,1;105;0;0,2;0,4;5,8;6,2;;9,8;0;90;;;;;;;;0;0
01-01-2023 05:48;7;7;1,4;0;109;0;0,1;0,5;5;5,5;;9,4;0;89;;;;;;;;0;0
01-01-2023 06:48;13;6;1,6;0;108;0;0,2;1;5,7;6,7;;9,5;0;87;;;;;;;;0;0
01-01-2023 07:48;9;4;1,4;0;108;0;0,2;3,1;8,1;11,3;;9,9;7;86;;;;;;;;0;0
01-01-2023 01:49;17;7;0,7;0;101;0;0,4;8,7;15,7;24,4;;11,1;90;83;;;;;;;;0;0
01-01-2023 02:49;16;9;0,8;0;39;0;0,5;9,7;18,7;28,4;;13,4;247;75;;;;;;;;0;0
01-01-2023 03:49;13;12;1,4;0;45;0;0,5;6,4;16;22,3;;15,4;407;68;;;;;;;;0;0
01-01-2023 04:49;17;17;1;0;61;0;0,5;4,4;14,2;18,6;;16,8;432;62;;;;;;;;0;0
01-01-2023 05:49;9;9;0,3;0;101;0;0,4;2,3;9,9;12,3;;18,8;559;54;;;;;;;;0;0
01-01-2023 06:49;0;15;0,5;0;110;0;0,3;1,6;7,1;8,7;;20,9;782;45;;;;;;;;0;0
01-01-2023 07:49;23;2;0,2;0;71;0;0,3;1,8;8;9,8;;21;533;44;;;;;;;;0;0
01-01-2023 01:50;46;13;1,9;0;301;0;0,4;1,8;11,3;13;;19;207;57;;;;;;;;0;0
01-01-2023 02:50;40;26;2,2;12,8;314;0;0,4;1;13,7;14,7;;15,8;87;76;;;;;;;;0;0
01-01-2023 03:50;27;18;0,8;21,2;349;0;0,5;1,3;16,1;17,5;;13,2;27;88;;;;;;;;0;0
01-01-2023 04:50;27;15;0,5;8,4;81;0;0,7;3,6;19,7;23,3;;12,8;37;90;;;;;;;;0;0
01-01-2023 05:50;32;19;1;0,1;100;0;0,8;6,1;19,7;25,7;;12,6;16;89;;;;;;;;0;0
01-01-2023 06:50;18;12;1,5;0;91;0;0,7;6;14,7;20,8;;12,2;0;86;;;;;;;;0;0
01-01-2023 07:50;17;15;1,4;0;89;4,9;0,5;3,8;13;16,8;;12,3;0;81;;;;;;;;0;0
01-01-2023 01:51;21;9;0,9;0,1;100;4,5;0,5;3,3;16,2;19,6;;12,3;0;80;;;;;;;;0;0
01-01-2023 02:51;22;14;0,7;0,1;79;2,6;0,6;3,7;21,1;24,8;;12;0;85;;;;;;;;0;0
01-01-2023 03:51;10;9;0,6;0;43;3,3;0,5;1,8;21,5;23,3;;11,6;0;87;;;;;;;;0;0
01-01-2023 04:51;13;11;0,3;0;6;5,1;0,4;0,5;19;19,5;;11,2;0;85;;;;;;;;0;0
01-01-2023 05:51;17;7;0;0;181;4,7;0,4;0,6;18,1;18,7;;11,1;0;84;;;;;;;;0;0
01-01-2023 06:51;14;10;0,3;0;139;3;0,4;0,7;16,4;17,1;;10,7;0;87;;;;;;;;0;0
01-01-2023 07:51;22;11;0,2;0;143;1,8;0,4;2,1;16,4;18,5;;10,5;0;89;;;;;;;;0;0
01-01-2023 01:52;24;13;0,1;0;116;0,6;0,4;6,7;19,4;26,1;;10,5;0;90;;;;;;;;0;0
01-01-2023 02:52;31;19;0,2;0;101;0;0,5;14;19,5;33,5;;10,2;0;90;;;;;;;;0;0
01-01-2023 03:52;23;22;0,7;0;107;0,3;0,6;17,9;16,3;34,1;;9,5;7;90;;;;;;;;0;0
01-01-2023 04:52;20;13;0,8;0;104;1,7;0,7;15,6;15,2;30,8;;10,1;62;85;;;;;;;;0;0
01-01-2023 05:52;48;18;0,2;0;258;0;0,7;15,3;18,7;34;;13,4;256;72;;;;;;;;0;0
01-01-2023 06:52;0;36;0,6;0;107;0;0,3;6,1;11,2;17,3;;17,2;544;56;;;;;;;;0;0
01-01-2023 07:52;16;16;1,7;0;105;25;0,2;2,6;6,3;8,9;;18,6;691;45;;;;;;;;0;0
01-01-2023 01:53;12;12;1,9;0;108;10,6;0,2;1,9;5;7;;19,3;772;40;;;;;;;;0;0
01-01-2023 02:53;11;8;2,4;0;112;11,1;0,2;2;4,9;6,9;;20;807;38;;;;;;;;0;0
01-01-2023 03:53;27;6;1,3;0;115;11,8;0,2;2,3;6,5;8,8;;19,9;650;42;;;;;;;;0;0
01-01-2023 04:53;38;17;1,1;0;298;0;0,3;2,5;9,9;12,4;;19,3;423;52;;;;;;;;0;0
01-01-2023 05:53;44;18;2,2;0;306;0;0,3;2,5;13,7;16,2;;17,4;209;64;;;;;;;;0;0
01-01-2023 06:53;35;19;1,9;0;298;0;0,4;2,9;15,2;18,2;;16,5;163;68;;;;;;;;0;0
01-01-2023 07:53;32;12;1,4;0;290;0;0,4;2,3;15,1;17,4;;16,3;126;66;;;;;;;;0;0
01-01-2023 01:54;52;15;1,1;0;313;7,5;0,6;1,3;23,1;24,4;;14,6;19;72;;;;;;;;0;0
01-01-2023 02:54;48;26;0,4;0;44;2,8;1;7,4;29,2;36,6;;13,4;0;79;;;;;;;;0;0
01-01-2023 03:54;38;24;1,5;0;102;1,3;1;10,7;23;33,7;;12,9;0;81;;;;;;;;0;0
01-01-2023 04:54;31;21;1,6;0;105;2,6;0,7;6,8;17,2;24,1;;12,6;0;80;;;;;;;;0;0
01-01-2023 05:54;45;13;1,4;0;105;1,6;0,7;8,2;18,2;26,3;;12,5;0;81;;;;;;;;0;0
01-01-2023 06:54;43;18;1,1;0;107;0,1;0,8;10,5;20,4;30,9;;12,3;0;82;;;;;;;;0;0
01-01-2023 07:54;51;22;0,4;0;95;0;0,7;9;22,4;31,4;;12,2;0;82;;;;;;;;0;0
01-01-2023 01:55;50;31;0,1;0;348;0,9;0,6;4,7;26,7;31,3;;12;0;81;;;;;;;;0;0
01-01-2023 02:55;37;34;0;0;134;2,9;0,5;1,6;24,8;26,4;;11,8;0;81;;;;;;;;0;0
01-01-2023 03:55;39;27;0,1;0;41;3,4;0,4;1;21,4;22,4;;11,7;0;83;;;;;;;;0;0
01-01-2023 04:55;53;33;0,2;0;11;0;0,4;4;23,8;27,7;;11,3;0;85;;;;;;;;0;0
01-01-2023 05:55;41;31;0,5;0;101;0;0,5;9,6;18,3;28;;10,8;0;85;;;;;;;;0;0
01-01-2023 06:55;48;28;0,8;0;106;0;0,7;19,9;12,5;32,4;;10,4;7;85;;;;;;;;0;0
01-01-2023 07:55;63;30;0,6;0;96;0;1;33,9;16,5;50,3;;10,8;40;84;;;;;;;;0;0
01-01-2023 01:56;97;31;0,3;0;86;0;1,4;43,5;27,6;71;;12,4;122;79;;;;;;;;0;0
01-01-2023 02:56;128;50;0,4;0;12;5,2;1,7;39,7;43,8;83,6;;14,3;183;72;;;;;;;;0;0
01-01-2023 03:56;79;72;0,5;0;335;7,8;1,4;23,2;44;67,2;;16;265;64;;;;;;;;0;0
01-01-2023 04:56;86;46;0,9;0;308;12,1;0,9;9,5;33,1;42,6;;17,3;277;59;;;;;;;;0;0
01-01-2023 05:56;0;53;0,9;0,5;303;12,8;0,6;4;23,3;27,2;;16,8;139;61;;;;;;;;0;0
01-01-2023 06:56;21;21;0,2;1,2;89;9,3;0,5;3,4;15,7;19,2;;14,3;67;73;;;;;;;;0;0
01-01-2023 07:56;31;8;0,7;1,7;108;6,6;0,6;7,4;18,9;26,3;;13,2;152;82;;;;;;;;0;0
01-01-2023 01:57;21;21;0,2;1;211;8,8;0,6;7;19,7;26,7;;15,3;231;74;;;;;;;;0;0
01-01-2023 02:57;32;23;0,3;3,6;305;11,2;0,4;2,8;16,3;19,1;;16,1;142;68;;;;;;;;0;0
01-01-2023 03:57;22;14;0,8;11,3;105;8,8;0,5;3,9;16;20;;13,7;44;79;;;;;;;;0;0
01-01-2023 04:57;24;13;2,2;7,4;111;5,8;0,8;7,7;16,6;24,3;;12,1;8;85;;;;;;;;0;0
01-01-2023 05:57;19;14;2,1;0;108;5,1;0,9;9,1;17,9;27;;12,1;0;81;;;;;;;;0;0
01-01-2023 06:57;18;8;1,5;0;105;3,4;0,9;12,1;19,6;31,7;;12;0;81;;;;;;;;0;0
01-01-2023 07:57;24;12;1,1;0;104;1,1;0,9;15,4;18,6;34;;11,3;0;85;;;;;;;;0;0
01-01-2023 01:58;20;12;1,4;0;108;0,5;0,7;12,4;15,2;27,6;;10,5;0;87;;;;;;;;0;0
01-01-2023 02:58;21;16;2;0;107;1,1;0,5;7;12,6;19,6;;10,2;0;86;;;;;;;;0;0
01-01-2023 03:58;22;10;1,8;0;106;1,9;0,4;3,3;11,8;15,1;;9,8;0;85;;;;;;;;0;0
01-01-2023 04:58;21;17;1,6;0;103;2,8;0,4;1,2;11,5;12,7;;9,8;0;84;;;;;;;;0;0
01-01-2023 05:58;17;10;1,7;0;104;2,7;0,4;0,6;9,8;10,4;;9,9;0;83;;;;;;;;0;0
01-01-2023 06:58;30;13;1,6;0;110;1,8;0,4;1,2;9,1;10,3;;9,6;0;85;;;;;;;;0;0
01-01-2023 07:58;18;15;1,7;0;102;2,1;0,4;1,9;10,9;12,8;;9,2;0;85;;;;;;;;0;0
01-01-2023 01:59;26;22;1,8;0;95;3,5;0,5;4,6;13,9;18,5;;9,2;0;83;;;;;;;;0;0
01-01-2023 02:59;41;17;1,3;0;104;2,3;0,8;18,8;17,6;36,4;;9,5;4;83;;;;;;;;0;0
01-01-2023 03:59;30;22;0,8;0;101;1;1;24;18,8;42,8;;10,3;27;82;;;;;;;;0;0
01-01-2023 04:59;25;16;1,2;0;109;5,1;0,7;12,7;15,4;28,1;;12,3;122;73;;;;;;;;0;0
01-01-2023 05:59;11;6;1,7;0;120;10,9;0,4;5,5;10,9;16,3;;15,3;366;58;;;;;;;;0;0
01-01-2023 06:59;12;12;1,6;0;111;13,5;0,3;2,8;7,7;10,5;;17,5;591;49;;;;;;;;0;0
01-01-2023 07:59;14;12;1,6;0;99;13,4;0,3;1,9;6,4;8,2;;18,4;545;46;;;;;;;;0;0
01-01-2023 01:60;27;8;0,3;0;27;14,6;0,3;2;8,8;10,7;;19,4;480;45;;;;;;;;0;0
01-01-2023 02:60;53;17;1,5;0;299;17,8;0,5;2,1;14,3;16,4;;19,3;373;49;;;;;;;;0;0
01-01-2023 03:60;41;29;1,9;0,5;301;17,9;0,5;1,6;16;17,6;;17,5;180;60;;;;;;;;0;0
01-01-2023 04:60;46;29;1,4;11,6;317;15;0,5;1,5;16,2;17,7;;15,5;106;71;;;;;;;;0;0
01-01-2023 05:60;23;23;1,3;24;87;12,7;0,5;2,7;17,1;19,7;;12,1;52;83;;;;;;;;0;0
01-01-2023 06:60;16;12;2,4;12,7;101;10,2;0,6;3,8;17;20,7;;10,2;18;89;;;;;;;;0;0
01-01-2023 07:60;20;11;1,9;0,1;96;6,1;0,9;7,7;17,1;24,8;;10,6;6;89;;;;;;;;0;0
01-01-2023 01:61;21;19;2;0;105;2,4;1,2;16,3;16,1;32,4;;10,7;0;87;;;;;;;;0;0
01-01-2023 02:61;17;10;1,6;0;104;1,7;1,1;17,3;18,1;35,4;;10,9;0;86;;;;;;;;0;0
01-01-2023 03:61;30;15;0,7;0;101;1,2;1;17,4;21,3;38,7;;11,1;0;85;;;;;;;;0;0
01-01-2023 04:61;0;27;0,8;0;111;0,6;0,9;15,8;19,5;35,3;;10,9;0;86;;;;;;;;0;0
01-01-2023 05:61;17;17;1,3;0;106;1,1;0,6;8,1;16,7;24,8;;10,8;0;86;;;;;;;;0;0
01-01-2023 06:61;20;6;1,6;0;108;1,3;0,5;4;13,9;17,9;;10,5;0;87;;;;;;;;0;0
