;;;;;;;;;;
;;;;;;;;;;
DateTime;;;;;;;;;;
;PM10;PM2.5;Vel Viento;Precipitacion;Dir Viento;OZONO;CO;NO;NO2;NOX
;µg/m3;µg/m3;m/s;mm;Grados;ppb;ppm;ppb;ppb;ppb
01-01-2023 01:1093;11;11;0,7;0;91;0;0,7;5,2;14,7;19,9
01-01-2023 02:1093;11;6;0,8;0;104;0;0,7;9,3;15;24,3
01-01-2023 03:1093;11;11;1,7;0;79;0;0,5;2,5;9,4;11,9
01-01-2023 04:1093;0;8;0,8;0;150;0;0,4;0,1;6,4;6,5
01-01-2023 05:1093;0;10;1;0;144;0;0,3;0;0;0
01-01-2023 06:1093;9;6;0,7;0;83;0;0,3;0;3,5;3,1
01-01-2023 07:1093;7;7;0,5;0;118;0;0,3;0;5;4,9
01-01-2023 01:1094;8;8;0,7;0;210;0;0,4;2,5;10,2;12,7
01-01-2023 02:1094;10;10;0,7;0;150;0;0,3;2,4;10,2;12,5
01-01-2023 03:1094;14;11;0,7;0;147;0;0,4;4,5;15,1;19,6
01-01-2023 04:1094;19;12;0,6;0;184;0;0,7;16,9;19,7;36,5
01-01-2023 05:1094;23;17;0,9;0;126;0;0,9;24,9;17,9;42,8
01-01-2023 06:1094;37;29;0,7;0;128;0;1,3;35,5;23,1;58,6
01-01-2023 07:1094;49;23;0,5;0;289;0;1,3;34,9;34,3;69,1
01-01-2023 01:1095;21;5;1,4;0;180;0;0,5;5;10,4;15,4
01-01-2023 02:1095;11;5;2,3;0;144;0;0,3;1,4;4,8;6,2
01-01-2023 03:1095;9;6;2,5;0;170;0;0,3;1,7;5,3;6,9
01-01-2023 04:1095;11;8;1,6;0;175;0;0,4;2;5,3;7,3
01-01-2023 05:1095;10;5;4,4;0;195;0;0,3;2,5;6,2;8,7
01-01-2023 06:1095;16;9;5;0;199;0;0,4;2,6;6,7;9,2
01-01-2023 07:1095;13;8;3,3;0;172;0;0,3;1,4;5,4;6,8
01-01-2023 01:1096;15;6;3,3;0;84;0;0,4;3,8;8,3;12
01-01-2023 02:1096;8;5;3,4;0;88;0;0,4;3,1;7,9;11
01-01-2023 03:1096;10;10;1,9;0;97;0;0,4;2,1;9,1;11,3
01-01-2023 04:1096;11;7;2,8;0;87;0;0,4;1,2;9,3;10,5
01-01-2023 05:1096;19;14;0,9;0;177;0;0,7;4,5;21,3;25,9
01-01-2023 06:1096;18;11;1,7;0;135;0;0,7;7,1;18,8;26
01-01-2023 07:1096;16;9;1,8;0;146;0;0,7;5,2;15,4;20,6
01-01-2023 01:1097;14;9;1,6;0;138;0;0,5;1,5;13,2;14,7
01-01-2023 02:1097;12;7;0,8;0;138;0;0,4;1,3;13,3;14,6
01-01-2023 03:1097;14;5;1,4;0;134;0;0,4;0,8;16,3;17,1
01-01-2023 04:1097;12;12;1,1;0;133;0;0,4;1,4;17,3;18,7
01-01-2023 05:1097;10;9;0,9;0;131;0;0,4;0,7;11,7;12,4
01-01-2023 06:1097;13;8;1,6;0;142;0;0,3;1,1;10,3;11,3
01-01-2023 07:1097;17;11;1,2;0;142;0;0,5;10,8;16,5;27,3
01-01-2023 01:1098;30;18;1,2;0;150;0;1;33;21,9;54,9
01-01-2023 02:1098;60;33;1;0;130;0;1,6;56,3;30,4;86,8
01-01-2023 03:1098;74;32;0,8;0;136;0;1,8;60,1;52,8;112,9
01-01-2023 04:1098;62;30;0,1;0;228;0;1,4;33,2;47,4;80,6
01-01-2023 05:1098;12;10;1,8;0;167;0;0,3;2,2;7,5;9,7
01-01-2023 06:1098;12;8;2,5;0;192;0;0,3;1,3;5,5;6,7
01-01-2023 07:1098;12;11;1,7;0;209;0;0,3;1,9;6;7,9
01-01-2023 01:1099;12;7;2,9;0;230;0;0,4;3,7;8,6;12,3
01-01-2023 02:1099;16;7;5,1;0;208;0;0,3;2,6;6,9;9,5
01-01-2023 03:1099;11;9;3,2;0;222;0;0,3;2,8;7,8;10,7
01-01-2023 04:1099;14;7;2,7;0;83;0;0,4;2,2;8;10,2
01-01-2023 05:1099;18;9;4;0;82;0;0,5;2,5;8,5;11
01-01-2023 06:1099;26;9;2,1;0;94;0;0,7;4;16,8;20,8
01-01-2023 07:1099;19;19;1,4;0;84;0;0,6;4,2;16,6;20,8
01-01-2023 01:1100;17;17;1,6;0;78;0;0,4;2,7;10,9;13,6
01-01-2023 02:1100;20;13;0,6;0;97;0;0,5;3,9;13,7;17,6
01-01-2023 03:1100;20;11;0,7;0;109;0;0,4;1;8,8;9,9
01-01-2023 04:1100;20;15;0,5;0;130;0;0,4;0,8;10;10,8
01-01-2023 05:1100;20;18;1;0;154;0;0,5;1,6;14,1;15,7
01-01-2023 06:1100;23;18;0,7;0;126;0;0,7;4,3;19,5;23,9
01-01-2023 07:1100;29;18;0,5;0;141;0;0,7;9,8;22,7;32,5
01-01-2023 01:1101;34;18;0,3;0;85;0;0,8;15;22,5;37,5
01-01-2023 02:1101;31;19;0,3;0;131;0;0,7;12,4;22,1;34,5
01-01-2023 03:1101;32;22;0,6;0;134;0;0,7;11;18,7;29,7
01-01-2023 04:1101;46;27;0,4;0;285;0;1;35,2;23,8;59
01-01-2023 05:1101;59;27;0,5;0;269;0;1;36;27,3;63,3
01-01-2023 06:1101;80;41;1,3;0;273;0;1,3;37,1;39,5;76,6
01-01-2023 07:1101;73;40;1,3;0;311;0;1,1;19,3;37,9;57,2
01-01-2023 01:1102;75;27;5,1;0;283;0;0,8;9,7;28,1;37,9
01-01-2023 02:1102;52;15;2,8;0;310;0;0,7;7,2;23,9;31
01-01-2023 03:1102;48;21;1,5;0;278;0;0,7;7,4;22,6;30
01-01-2023 04:1102;49;24;0,8;0;314;0;0,8;6,4;24,1;30,5
01-01-2023 05:1102;35;13;1;0;323;0;0,7;4,7;20,7;25,4
01-01-2023 06:1102;32;13;2,4;0;311;0;0,6;4,8;20,1;24,9
01-01-2023 07:1102;27;11;2,5;0;290;0;0,6;5,1;20,8;25,9
01-01-2023 01:1103;32;8;1,5;0;312;0;0,7;5,6;26,9;32,5
01-01-2023 02:1103;30;14;0,7;0;148;0;0,8;7,6;26,3;33,9
01-01-2023 03:1103;24;12;1,2;0;142;0;0,9;7,9;25,2;33,1
01-01-2023 04:1103;24;14;1,1;0;138;0;1;12,1;26,8;38,9
01-01-2023 05:1103;22;12;0,8;0;141;0;0,9;10,8;23,2;34
01-01-2023 06:1103;22;14;0,4;0;123;0;0,8;9,1;20,5;29,6
01-01-2023 07:1103;26;15;0,5;0;123;0;0,9;11;25,8;36,8
01-01-2023 01:1104;32;13;0,6;0;125;0;0,9;3,2;25,5;28,7
01-01-2023 02:1104;27;15;0,7;0;136;0;0,8;0,8;24,7;25,5
01-01-2023 03:1104;33;16;0,6;0;143;0;0,8;2,2;24,1;26,3
01-01-2023 04:1104;31;16;0,5;0;143;0;0,7;0,6;22,8;23,4
01-01-2023 05:1104;32;20;0,6;0;162;0;0,7;1,8;20,2;22
01-01-2023 06:1104;28;15;0,1;0;144;0;0,7;0,7;18,9;19,6
01-01-2023 07:1104;24;15;1;0;312;0;0,5;0;0;0
01-01-2023 01:1105;35;26;0,3;0;227;0;0,5;0;0;0
01-01-2023 02:1105;36;24;0,6;0;22;0;0,6;0,9;19,2;20,1
01-01-2023 03:1105;29;21;1,4;0;89;0;0,5;0;0;0
01-01-2023 04:1105;32;25;1,4;0;326;0;0,5;0;0;0
01-01-2023 05:1105;38;21;3,1;0;314;0;0,4;0;0;0
01-01-2023 06:1105;23;20;1,2;0,7;269;0;0,4;0;0;0
01-01-2023 07:1105;16;8;0,8;0,5;72;0;0,5;0;0;0
01-01-2023 01:1106;23;13;0,4;0,7;80;0;0,6;0;0;0
01-01-2023 02:1106;24;17;0,4;0,1;17;0;0,6;0;0;0
01-01-2023 03:1106;22;20;1,2;3,9;116;0;0,5;0;0;0
01-01-2023 04:1106;23;20;1,4;1,8;242;0;0,7;0;0;0
01-01-2023 05:1106;22;15;0,7;0,5;254;0;0,8;0;0;0
01-01-2023 06:1106;17;17;0,7;0;134;0;0,6;0;0;0
01-01-2023 07:1106;20;10;1,1;0;141;0;0,5;0;0;0
01-01-2023 01:1107;16;13;0,3;0;164;0;0,7;6,3;16,9;23,3
01-01-2023 02:1107;27;17;1;0;284;0;1;22,6;28,4;51,1
01-01-2023 03:1107;19;19;0,3;0;213;0;0,7;5,8;22,1;27,8
01-01-2023 04:1107;16;12;0,4;0;187;0;0,5;0;0;0
01-01-2023 05:1107;19;12;0,3;0;192;0;0,4;0;0;0
01-01-2023 06:1107;17;11;0,5;0,1;151;0;0,3;0;0;0
01-01-2023 07:1107;14;13;0,7;0;145;0;0,2;0;0;0
01-01-2023 01:1108;13;13;0,5;0;131;0;0,3;0;0;0
01-01-2023 02:1108;19;14;0,6;0;112;0;0,6;9;10,6;19,6
01-01-2023 03:1108;30;20;0,5;0;146;0;0,9;24,2;11,5;35,7
01-01-2023 04:1108;44;20;1,1;0;100;0;1,3;34,6;14,2;48,8
01-01-2023 05:1108;34;20;1,9;0;84;0;1,1;23,7;26,8;50,4
01-01-2023 06:1108;35;20;1,2;0;105;0;0,9;16;26,7;42,6
01-01-2023 07:1108;30;17;0,3;0;356;0;0,6;3,7;21,2;24,9
01-01-2023 01:1109;40;19;1,8;0;314;0;0,5;0,5;18,6;19,1
01-01-2023 02:1109;35;14;1,6;0;328;0;0,5;0;0;0
01-01-2023 03:1109;33;19;2,8;0;307;0;0,5;0;0;0
01-01-2023 04:1109;43;11;5,3;0;280;0;0,5;0;0;0
01-01-2023 05:1109;43;21;4,9;0,1;281;0;0,8;5,3;23,9;29,2
01-01-2023 06:1109;28;12;1,1;0;333;0;0,7;8,2;21,8;30
01-01-2023 07:1109;24;14;0,6;0,3;160;0;1,1;14,6;20,5;35,1
01-01-2023 01:1110;36;28;0,8;1;165;0;1,6;32,3;22;54,3
01-01-2023 02:1110;21;14;0,4;0;112;0;1,3;28,8;20;48,8
01-01-2023 03:1110;25;14;0,5;0;129;0;1;14,8;15,4;30,2
01-01-2023 04:1110;17;14;0,8;0;153;0;0,7;4,7;12,1;16,8
01-01-2023 05:1110;17;14;1;0;150;0;0,6;2,7;10,4;13,1
01-01-2023 06:1110;17;7;1;0;141;0;0,4;0;0;0
01-01-2023 07:1110;17;8;0,7;0;155;0;0,3;0;0;0
01-01-2023 01:1111;8;7;1,1;0;146;0;0,2;0;0;0
01-01-2023 02:1111;10;7;0,8;0,1;146;0;0,3;0;0;0
01-01-2023 03:1111;14;11;0,6;0;172;0;0,3;0;0;0
01-01-2023 04:1111;17;9;0,3;0;153;0;0,4;2,1;9;11,1
01-01-2023 05:1111;29;16;0,5;0;153;0;0,7;23,3;11,7;35
01-01-2023 06:1111;34;22;0,5;0;146;0;1;34,4;11,1;45,5
01-01-2023 07:1111;48;29;0,4;0;149;0;1,3;37,8;14,8;52,6
01-01-2023 01:1112;34;21;0,5;0;127;0;0,8;15;18,9;33,9
01-01-2023 02:1112;32;17;0,4;0;298;0;0,8;7,8;21,2;29
01-01-2023 03:1112;44;25;1,4;0;306;0;0,9;5,8;30,5;36,4
01-01-2023 04:1112;45;24;1,5;0;71;0;0,9;1,3;32,5;33,8
01-01-2023 05:1112;65;34;3,4;0;286;0;0,9;0,1;34;34,1
01-01-2023 06:1112;74;40;3;0;307;0;0,8;0;0;0
01-01-2023 07:1112;56;35;1,2;0;298;0;0,8;0;0;0
01-01-2023 01:1113;52;31;2,3;0;276;0;0,8;0;0;0
01-01-2023 02:1113;63;40;2,8;0;266;0;0,8;0;0;0
01-01-2023 03:1113;52;25;5,2;0;277;0;1;0;0;0
01-01-2023 04:1113;36;18;1,4;0;324;0;1;2,4;31,4;33,8
01-01-2023 05:1113;37;23;0,1;0;106;0;0,9;3,8;29,5;33,3
01-01-2023 06:1113;40;19;0,6;0;193;0;1,1;12,6;25,5;38,1
01-01-2023 07:1113;40;26;0,6;0;332;0;1;9,3;25,3;34,6
01-01-2023 01:1114;46;17;0,2;0;114;0;1;11,5;23,5;35
01-01-2023 02:1114;37;17;0,7;0;140;0;0,8;3,3;18,6;21,9
01-01-2023 03:1114;39;18;0,4;0;308;0;0,7;0;0;0
01-01-2023 04:1114;37;19;0,2;0;34;0;0,7;0;0;0
01-01-2023 05:1114;30;16;0,3;0;149;0;0,6;0;0;0
01-01-2023 06:1114;22;20;0,5;0;115;0;0,4;0;0;0
01-01-2023 07:1114;17;12;1,1;0;140;0;0,3;0;0;0
01-01-2023 01:1115;28;19;0,7;0;141;0;0,5;6,9;9,7;16,6
01-01-2023 02:1115;32;24;0,4;0;165;0;0,9;20,8;12,3;33,1
01-01-2023 03:1115;54;36;0,4;0;118;0;1,1;25,2;22,6;47,8
01-01-2023 04:1115;59;32;0,8;0;66;0;0;0;0;0
01-01-2023 05:1115;73;38;0,9;1,1;295;0;0;0;0;0
01-01-2023 06:1115;58;35;0,7;0;356;0;0;0;0;0
01-01-2023 07:1115;73;25;2,9;0;291;0;0,7;9,2;26,3;35,5
01-01-2023 01:1116;69;30;3,9;0;270;0;0,6;5;22,2;27,2
01-01-2023 02:1116;51;26;3,4;0,1;289;0;0,7;7,4;24,8;32,2
01-01-2023 03:1116;45;25;2,7;0;276;0;0,5;5,3;18,9;24,1
01-01-2023 04:1116;36;18;0,7;0;342;0;0,6;7,4;22,1;29,5
01-01-2023 05:1116;28;18;0,8;0;334;0;0,6;7,7;23,1;30,8
01-01-2023 06:1116;45;21;0,3;0;323;0;1;13,7;29,2;42,9
01-01-2023 07:1116;50;21;0,5;0;321;0;1,1;17,7;31;48,7
01-01-2023 01:1117;35;20;0,3;0;192;0;1,1;21,4;28,5;49,9
01-01-2023 02:1117;32;21;0,8;0;153;0;0,8;14,9;17,5;32,4
01-01-2023 03:1117;40;25;0,8;0;109;0;1;25,9;18,5;44,4
01-01-2023 04:1117;35;18;0,7;0;143;0;0,9;18,2;17,1;35,3
01-01-2023 05:1117;30;21;0,9;0;138;0;0,7;10,2;16,2;26,4
01-01-2023 06:1117;26;12;0,8;0;139;0;0,7;8,3;14,9;23,1
01-01-2023 07:1117;24;19;1;0;140;0;0,5;5,9;10,7;16,5
01-01-2023 01:1118;26;25;1,7;0;135;0;0,4;3,1;10;13,1
01-01-2023 02:1118;33;18;0,9;0;150;0;0,4;4,7;10,8;15,5
01-01-2023 03:1118;32;24;0,6;0;116;0;0,6;12,2;17,1;29,3
01-01-2023 04:1118;31;14;0,7;0;134;0;0,6;20,7;12,7;33,4
01-01-2023 05:1118;34;26;0,9;0;137;0;0,9;33,1;12,7;45,8
01-01-2023 06:1118;54;41;0,9;0;130;0;1,1;31,8;15,8;47,7
01-01-2023 07:1118;57;34;1,4;0;88;0;1;25,3;28;53,3
01-01-2023 01:1119;92;50;2,4;0;97;0;1,6;45,8;54,5;100,3
01-01-2023 02:1119;74;47;1,2;0;90;0;1,4;26,9;53,4;80,3
01-01-2023 03:1119;59;31;1;0;83;0;1,1;14,5;40,7;55,2
01-01-2023 04:1119;69;38;1,8;0;304;0;1;12;37,2;49,2
01-01-2023 05:1119;66;37;2;0;284;0;1;7,9;36,3;44,2
01-01-2023 06:1119;78;44;3,3;0;290;0;0,8;9,3;29,9;39,3
01-01-2023 07:1119;70;37;3,2;0;290;0;0,8;7,9;28,6;36,5
01-01-2023 01:1120;45;26;0,6;0;334;0;0,9;7,9;31,6;39,5
01-01-2023 02:1120;52;31;1,7;0;267;0;1,6;27,2;42,9;70,1
01-01-2023 03:1120;42;25;0,7;0;124;0;1,4;25,4;28,8;54,2
01-01-2023 04:1120;33;19;1,1;0;129;0;1,1;26,7;21;47,7
01-01-2023 05:1120;22;11;1,1;0;141;0;0,8;18,7;15,9;34,7
01-01-2023 06:1120;20;17;1,3;0;139;0;0,7;15;15,6;30,6
01-01-2023 07:1120;27;17;1,1;0;148;0;0,8;15,3;16,7;31,9
01-01-2023 01:1121;15;12;0,7;0;148;0;0,5;6,3;12;18,3
01-01-2023 02:1121;13;9;0,7;0;114;0;0,4;4,6;13,4;17,9
01-01-2023 03:1121;15;7;0,9;0;94;0;0,4;2,1;10,9;13
01-01-2023 04:1121;12;8;1,3;0;102;0;0,2;1,6;5,7;7,3
01-01-2023 05:1121;11;11;2,3;0;104;0;0,2;1,1;4,7;5,8
01-01-2023 06:1121;10;8;2,5;0;99;0;0,2;1,2;4,1;5,3
01-01-2023 07:1121;17;13;0,8;0;154;0;0,5;13;16,3;29,3
01-01-2023 01:1122;38;22;1;0;147;0;1,2;48,8;23,4;72,2
01-01-2023 02:1122;51;29;0,7;0;107;0;1,6;56,6;25,3;81,9
01-01-2023 03:1122;52;20;0,9;0;80;0;1,5;52,3;35,3;87,6
01-01-2023 04:1122;45;16;0,7;0;269;0;1,1;27,7;30,7;58,4
01-01-2023 05:1122;12;10;0,9;0;69;0;0,5;6,2;10,9;17,2
01-01-2023 06:1122;35;13;1,8;0;295;0;0,8;19;22,5;41,5
01-01-2023 07:1122;43;17;1,5;0;310;0;0,9;18;28,5;46,5
01-01-2023 01:1123;9;9;2,1;0;91;0;0,4;4,3;8,8;13,1
01-01-2023 02:1123;10;6;1,3;0;118;0;0,4;4,1;7,2;11,2
01-01-2023 03:1123;12;10;0,7;0;104;0;0,4;3,4;6,9;10,3
01-01-2023 04:1123;14;12;1,1;0;84;0;0,6;8;13,6;21,6
01-01-2023 05:1123;16;8;2,4;0;94;0;0,5;4,9;8,3;13,2
01-01-2023 06:1123;10;10;1,5;0;77;0;0,5;4,5;10,1;14,6
01-01-2023 07:1123;11;11;2,1;0;74;0;0,4;3,7;7,5;11,2
01-01-2023 01:1124;14;12;1,2;0;91;0;0,5;5,4;10,6;16
01-01-2023 02:1124;11;10;1,1;0;91;0;0,5;6;9,7;15,8
01-01-2023 03:1124;12;10;1,5;0;92;0;0,4;4,2;7,8;11,9
01-01-2023 04:1124;6;6;1,6;0;86;0;0,3;3,1;5,9;9
01-01-2023 05:1124;6;4;2;0;95;0;0,3;1,9;5,1;7,1
01-01-2023 06:1124;6;6;0,9;0;118;0;0,4;4,5;7,5;11,9
01-01-2023 07:1124;8;6;0,8;0;149;0;0,4;6,1;7,8;13,8
01-01-2023 01:1125;9;7;1;0;144;0;0,3;6,2;7,2;13,5
01-01-2023 02:1125;9;8;0,8;0;155;0;0,4;7,6;9;16,6
01-01-2023 03:1125;14;11;0,9;0;148;0;0,6;16,1;10,9;27
01-01-2023 04:1125;24;17;1;0;141;0;0,9;27,2;13,1;40,3
01-01-2023 05:1125;40;33;0,5;0;175;0;1,2;39,7;13,9;53,6
01-01-2023 06:1125;31;19;0,6;0;124;0;0,7;14,3;16,3;30,6
01-01-2023 07:1125;32;19;0,3;0;55;0;0,9;18,3;25;43,2
01-01-2023 01:1126;41;19;0,3;0;83;0;1;16,4;29,4;45,8
01-01-2023 02:1126;59;25;1,4;0;313;0;1,1;13,2;35;48,2
01-01-2023 03:1126;56;21;0,3;0;283;0;0,9;7,3;29,6;36,9
01-01-2023 04:1126;16;7;1,1;0;161;0;0,5;4,4;12,1;16,5
01-01-2023 05:1126;19;11;1,4;0;108;0;0,4;3,9;7,6;11,5
01-01-2023 06:1126;15;8;3;0;99;0;0,4;8,9;9,3;18,2
01-01-2023 07:1126;9;6;3;0;107;0;0,3;2,9;5,6;8,5
01-01-2023 01:1127;32;17;0,4;0;93;0;0,6;4,8;16;20,8
01-01-2023 02:1127;24;17;0,9;0;79;0;0,7;5,7;18,8;24,5
01-01-2023 03:1127;38;28;0,4;0;95;0;1;14,6;27,2;41,8
01-01-2023 04:1127;37;24;0,5;0;121;0;1,2;27,8;24,4;52,2
01-01-2023 05:1127;21;7;1,3;0,3;104;0;0,6;6,9;12,4;19,2
01-01-2023 06:1127;12;4;2,9;0,4;97;0;0,3;1,4;4,6;6
01-01-2023 07:1127;11;7;0,8;0;79;0;0,5;3,2;14;17,3
01-01-2023 01:1128;8;6;0,7;0;121;0;0,5;8,1;15,1;23,2
01-01-2023 02:1128;9;6;0,9;0;146;0;0,3;4,7;9;13,7
01-01-2023 03:1128;6;6;0,9;0;164;0;0,2;3,2;6,9;10,1
01-01-2023 04:1128;7;7;1,1;0;159;0;0,3;5,9;8,5;14,4
01-01-2023 05:1128;14;9;0,9;0;158;0;0,3;7,4;7,8;15,2
01-01-2023 06:1128;11;8;1,4;0;121;0;0,3;5,3;6,6;11,9
01-01-2023 07:1128;14;12;0,8;0;154;0;0,5;9;9,8;18,8
01-01-2023 01:1129;23;14;0,6;0;193;0;0,6;11,1;11,2;22,3
01-01-2023 02:1129;8;8;0,9;0;62;0;0,3;4,4;5,6;10
01-01-2023 03:1129;6;6;3,7;0;86;0;0,2;1,4;3;4,4
01-01-2023 04:1129;7;4;4,9;0;90;0;0,2;0,5;2,3;2,7
01-01-2023 05:1129;7;7;5,9;0;87;0;0,2;0,6;2,4;3,1
01-01-2023 06:1129;0;7;4,3;0;82;0;0,3;1,3;3,4;4,7
01-01-2023 07:1129;8;8;3,1;0;85;0;0,3;2,3;4,8;7,1
01-01-2023 01:1130;8;7;0,8;0;117;0;0,3;2,5;4,6;7,1
01-01-2023 02:1130;8;8;2;0;118;0;0,3;2;4,3;6,4
01-01-2023 03:1130;10;7;3,3;0;88;0;0,2;2,1;3,7;5,8
01-01-2023 04:1130;6;5;1,1;0;82;0;0,3;2;4,3;6,3
01-01-2023 05:1130;7;6;0,4;0;195;0;0,4;4,5;8;12,4
01-01-2023 06:1130;0;8;0,6;0;117;0;0,4;4,7;8,1;12,8
01-01-2023 07:1130;0;7;3,1;0;88;0;0,3;3,7;7,3;11
01-01-2023 01:1131;0;8;2,9;0;76;0;0,3;3,5;5,9;9,4
01-01-2023 02:1131;0;7;1,8;0;74;0;0,3;2;5,1;7,2
01-01-2023 03:1131;4;4;0,5;0;81;0;0,3;1,2;5,3;6,5
01-01-2023 04:1131;4;4;0,5;0;164;0;0,3;1,3;5,7;7
01-01-2023 05:1131;5;5;0,3;0;171;0;0,2;1,1;4;5,1
01-01-2023 06:1131;9;3;0,3;0;215;0;0,2;0,8;3,2;4
01-01-2023 07:1131;9;4;0,8;0;133;0;0,2;1,4;3,6;4,9
01-01-2023 01:1132;10;6;0,5;0;126;0;0,3;3,9;5,9;9,8
01-01-2023 02:1132;6;6;1,1;0;110;0;0,4;7,4;8;15,3
01-01-2023 03:1132;12;9;0,4;0;214;0;0,5;9,4;12,3;21,7
01-01-2023 04:1132;18;10;1;0;270;0;0,9;23,2;18,1;41,3
01-01-2023 05:1132;23;11;0,7;0;292;0;0,8;19,2;15,9;35
01-01-2023 06:1132;9;9;1,8;0;74;0;0,4;6,2;7;13,2
01-01-2023 07:1132;7;6;2,4;0;89;0;0,3;4,4;5;9,4
01-01-2023 01:1133;6;6;3;0;83;0;0,3;2,6;4,3;6,8
01-01-2023 02:1133;14;5;4,1;0;88;0;0,4;5,2;6,1;11,3
01-01-2023 03:1133;11;6;1,4;0;80;0;0,4;7;6,9;13,8
01-01-2023 04:1133;15;11;0,3;0;293;0;0,4;8,7;8,3;17
01-01-2023 05:1133;7;6;1,5;0;95;0;0,4;5,8;6,7;12,5
01-01-2023 06:1133;9;6;1,2;0;200;0;0,4;5,6;7,6;13,1
01-01-2023 07:1133;11;11;1,2;0;190;0;0,5;6,6;9,5;16,1
01-01-2023 01:1134;13;9;1,2;0;187;0;0,5;6,2;10;16,2
01-01-2023 02:1134;12;7;2;0;98;0;0,3;3,4;6,4;9,8
01-01-2023 03:1134;0;11;2,3;0;91;0;0,3;1,2;4,5;5,7
01-01-2023 04:1134;0;6;3,1;0;87;0;0,3;1;3,4;4,5
01-01-2023 05:1134;5;5;0,9;0;90;0;0,3;2;5,9;7,9
01-01-2023 06:1134;7;7;1,2;0;81;0;0,3;1,8;5,9;7,7
01-01-2023 07:1134;7;7;0,8;0;107;0;0,3;1,5;4,6;6,1
01-01-2023 01:1135;0;9;0,4;0;305;0;0,3;0,8;4,1;5
01-01-2023 02:1135;5;5;0,8;0;96;0;0,3;1,2;4,6;5,8
01-01-2023 03:1135;6;4;0,7;0;90;0;0,3;1,2;4,2;5,4
01-01-2023 04:1135;5;5;0,6;0;133;0;0,3;3,3;5,8;9,1
01-01-2023 05:1135;18;9;0,3;0;165;0;0,6;18,5;12,1;30,6
01-01-2023 06:1135;28;18;1;0;250;0;1,1;46,2;19,7;65,9
01-01-2023 07:1135;22;16;0,3;0;40;0;1;33,7;18,6;52,2
01-01-2023 01:1136;13;2;0,4;0;55;0;0,7;15,2;14,2;29,4
01-01-2023 02:1136;13;4;1,9;0;251;0;0,4;8,7;9,2;17,9
01-01-2023 03:1136;10;6;1;0;179;0;0,4;5,3;6,7;12
01-01-2023 04:1136;15;5;3,1;0;224;0;0,4;6,1;7,6;13,6
01-01-2023 05:1136;12;6;3,5;0;255;0;0,4;7,2;7,5;14,7
01-01-2023 06:1136;12;4;3;0;254;0;0,4;5,7;7,3;13
01-01-2023 07:1136;16;4;3,2;0;251;0;0,4;7;8,4;15,4
01-01-2023 01:1137;10;5;2;0;121;0;0,4;5;7;12
01-01-2023 02:1137;14;6;1,1;0;166;0;0,4;4,3;6,5;10,9
01-01-2023 03:1137;14;5;3,6;0;87;0;0,5;4,4;7,5;11,9
01-01-2023 04:1137;12;9;2,6;0;87;0;0,7;7,8;11;18,9
01-01-2023 05:1137;19;19;1,5;0;107;0;0,7;8,7;11,8;20,5
01-01-2023 06:1137;15;11;1;0;124;0;0,7;11,7;13,4;25,1
01-01-2023 07:1137;10;10;1,2;0;126;0;0,7;10,6;13,2;23,8
01-01-2023 01:1138;9;9;1,2;0;127;0;0,5;8,6;10,2;18,8
01-01-2023 02:1138;10;9;1,3;0;118;0;0,4;5,1;8;13,1
01-01-2023 03:1138;7;7;1,2;0;109;0;0,2;1;3,8;4,8
01-01-2023 04:1138;4;4;0,9;0;130;0;0,2;1,2;5,3;6,5
01-01-2023 05:1138;9;9;1,5;0;127;0;0,3;1,5;6,5;8
01-01-2023 06:1138;9;7;1,2;0;139;0;0,3;2,3;7,9;10,1
01-01-2023 07:1138;19;19;1;0;130;0;0,3;3,6;8,4;12,1
01-01-2023 01:1139;41;30;0,6;0;91;0;0,8;24;18,7;42,7
01-01-2023 02:1139;36;25;0,3;0;102;0;1,1;36,3;17,2;53,5
01-01-2023 03:1139;52;29;0,5;0;133;0;1,4;53,9;23,1;77,1
01-01-2023 04:1139;37;20;0,4;0;108;0;1,1;41;25,4;66,4
01-01-2023 05:1139;37;20;0;0;0;0;0;0;0;0
01-01-2023 06:1139;19;5;0;0;0;0;0;0;0;0
01-01-2023 07:1139;10;5;1,9;0;196;0;0;4,3;6,3;10,6
01-01-2023 01:1140;11;3;4,1;0;95;0;0;4,9;6,6;11,4
01-01-2023 02:1140;7;7;1,3;0;89;0;0,4;4,2;5,9;10,1
01-01-2023 03:1140;6;6;3,5;0;96;0;0,4;3,6;4,9;8,5
01-01-2023 04:1140;10;6;0,8;0;234;0;0,4;5,9;7,3;13,1
01-01-2023 05:1140;17;9;2,4;0;281;0;0,7;12,9;17,1;29,9
01-01-2023 06:1140;36;17;0,5;0;221;0;1,2;19,8;30,2;50
01-01-2023 07:1140;28;20;0,7;0;158;0;1,3;27,7;21,1;48,9
01-01-2023 01:1141;69;32;0,4;0;118;0;1,9;56,6;31,7;88,3
01-01-2023 02:1141;17;9;0,8;0;127;0;0,7;12,7;17,3;30
01-01-2023 03:1141;24;11;1,1;0;134;0;0,7;12,8;13,8;26,6
01-01-2023 04:1141;18;13;1,3;0;137;0;0,7;11,7;13,6;25,3
01-01-2023 05:1141;18;11;1,6;0;136;0;0,5;8,1;12,6;20,7
01-01-2023 06:1141;16;7;1,5;0;139;0;0,4;5,1;8,9;14
01-01-2023 07:1141;10;6;1,1;0;134;0;0,3;3,7;8;11,7
