;PM10;PM2.5;Vel Viento 10M;Precipitacion;Dir Viento 10M;OZONO;CO;NO;NO2;NOX;SO2;Temperatura;Rad Solar;;HR;
;µg/m3;µg/m3;m/s;mm;Grados;ppb;ppm;ppb;ppb;ppb;ppb;°C;W/M²;;%;
01-01-2023 03:888;21;12;0,7;0;279;1,7;0,3;36,8;10,1;46,9;0;12,4;0;;81,03;
01-01-2023 04:888;21;10;0,6;0;313;0,3;0,3;54,1;11,5;65,6;0;11,6;0;;78,4;
01-01-2023 05:888;28;16;0,6;0;341;0,3;0,5;139,6;10;149,6;0;10;0;;81,18;
01-01-2023 01:889;37;18;0,5;0;301;0,3;0,8;192,6;10,4;203;0;9,9;0;;84,26;
01-01-2023 02:889;38;19;0,6;0;331;0,5;0,4;61,5;9,7;71,2;0;11,3;19;;85,99;
01-01-2023 03:889;31;18;0,8;0;322;1,5;0,5;52,8;13;65,8;0;13,4;78;;83,15;
01-01-2023 04:889;37;24;1,1;0;329;1,9;0,6;51;14,7;65,7;0;14,7;74;;74,33;
01-01-2023 05:889;36;21;1,1;0;324;7;0,3;14,4;9,4;23,8;0;16,4;184;;68,04;
01-01-2023 01:890;24;9;1,6;0;346;10,2;0,2;13,1;8,1;21,2;0;18,5;352;;62,39;
01-01-2023 02:890;14;9;2;0;130;12,2;0,2;6,6;3,1;9,7;0;20,2;323;;49,72;
01-01-2023 03:890;16;7;1,8;0;92;11,7;0,2;6,4;3,1;9,5;0;19,5;277;;52,62;
01-01-2023 04:890;12;5;1,8;0;31;12,1;0,1;3,8;2;5,8;0;19,8;248;;52,46;
01-01-2023 05:890;13;6;2,3;0;62;11,6;0,2;6,4;2,3;8,7;0;20,5;466;;53,93;
01-01-2023 01:891;14;7;2,1;0;93;10,7;0,2;6,7;3,1;9,8;0;19,8;217;;50,18;
01-01-2023 02:891;12;5;1,8;0;98;10,3;0,2;5,7;3;8,7;0;19,5;162;;53,75;
01-01-2023 03:891;10;3;1,1;0;81;7,9;0,2;6;5;11;0;18,1;52;;58,51;
01-01-2023 04:891;18;4;1,3;0;126;6,8;0,2;5,1;5,3;10,4;0;16,3;0;;64,57;
01-01-2023 05:891;13;7;0,9;0;42;5,6;0,2;9;6,2;15,2;0;15,3;0;;68,99;
01-01-2023 01:892;21;8;0,8;0;145;5,1;0,2;8,7;6,1;14,8;0;15,1;0;;70,49;
01-01-2023 02:892;15;9;0,8;0;278;3,8;0,2;15,6;8,5;24,1;0;14,8;0;;71,83;
01-01-2023 03:892;14;7;0,6;0;340;2;0,3;25,8;10,4;36,2;0;14,4;0;;72,49;
01-01-2023 04:892;24;11;0,9;0;77;2,6;0,2;13,2;7,3;20,6;0;13,8;0;;75,03;
01-01-2023 05:892;12;8;0,6;0;30;1;0,2;19,9;7,8;27,7;0;13,3;0;;77,02;
01-01-2023 01:893;13;3;0,9;0;58;4,3;0,1;5,7;4,1;9,8;0;13,5;0;;77,89;
01-01-2023 02:893;11;6;0,7;0;313;1,3;0,2;7,1;7,4;14,5;0;13,5;0;;76,58;
01-01-2023 03:893;9;7;0,5;0;290;1,4;0,1;9;6,8;15,9;0;12,5;0;;76,97;
01-01-2023 04:893;13;7;0,5;0;285;0,5;0,3;67,9;8,2;76,1;0;10,9;0;;80,65;
01-01-2023 05:893;32;23;0,6;0;323;0,4;0,5;97,5;9,6;107,1;0;10,7;0;;83,82;
01-01-2023 01:894;29;19;0,7;0;324;0,7;0,9;109,6;9,9;119,6;0;12,3;48;;85,29;
01-01-2023 02:894;40;36;1,2;0;335;3,6;0,5;37,5;8,5;46;0;17,7;231;;72,51;
01-01-2023 03:894;24;15;1,2;0;329;0;0;0;0;0;0;18,5;293;;61,82;
01-01-2023 04:894;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;
01-01-2023 05:894;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;
01-01-2023 01:895;11;7;0;0;0;0;0;0;0;0;0;0;0;;0;
01-01-2023 02:895;11;4;2,3;0;329;8,1;0,2;9,3;3,2;12,5;0;20,7;340;;52,04;
01-01-2023 03:895;0;0;1,6;1,5;335;6,9;0,2;7,3;2,4;9,8;0;17,8;215;;64,06;
01-01-2023 04:895;9;2;1,7;0,1;16;5,2;0,3;14,8;5;19,8;0;18,1;203;;67,91;
01-01-2023 05:895;19;5;1,8;0,7;72;7,3;0,2;7,2;2,7;9,9;0;18,9;254;;62,61;
01-01-2023 01:896;12;7;0,9;0,8;106;4,6;0,3;15;6,7;21,7;0;16,9;75;;68,86;
01-01-2023 02:896;13;4;1,1;0;103;2,7;0,5;24,4;10;34,3;0;16;17;;69,76;
01-01-2023 03:896;16;3;1,5;0;122;5,9;0,2;8,4;4,8;13,2;0;15,1;0;;70,8;
01-01-2023 04:896;14;3;1,1;0;135;3,2;0,3;12,5;7,2;19,7;0;14,2;0;;73,76;
01-01-2023 05:896;18;6;0,6;0;321;0,5;0,5;38,9;9,6;48,5;0;13,5;0;;77,11;
01-01-2023 01:897;36;14;0,7;0;195;1,2;0,4;26,5;8,2;34,7;0;13;0;;78,19;
01-01-2023 02:897;22;8;0,6;0;312;0,2;0,5;49,1;6,7;55,8;0;12,4;0;;81,32;
01-01-2023 03:897;26;10;0,4;0;303;0,3;0,8;107,7;8,1;115,7;0;11,5;0;;81,28;
01-01-2023 04:897;0;14;0,6;0;285;0,3;0,8;122,8;4,6;127,5;0;10,4;0;;82,76;
01-01-2023 05:897;28;11;0,5;0;316;0,3;0,8;126,6;3,3;129,9;0;9,7;0;;83,91;
01-01-2023 01:898;31;18;0,6;0;321;0,2;0,6;109,7;4;113,7;0;9,3;0;;84,26;
01-01-2023 02:898;29;16;0,5;0;249;0,3;0,5;117,3;5,4;122,7;0;9,4;0;;85,08;
01-01-2023 03:898;32;13;0,5;0;342;0,2;0,6;168,6;7,2;175,8;0;8,8;0;;84,96;
01-01-2023 04:898;47;32;0,5;0;354;0,3;1;242,2;7,5;249,7;0;8,7;0;;85,18;
01-01-2023 05:898;60;44;0,4;0;304;0,4;1,5;250,2;9;259,3;0;9,9;46;;85,68;
01-01-2023 01:899;69;59;0,8;0;338;1,2;0,9;104,5;10,1;114,5;0;15,7;201;;85,16;
01-01-2023 02:899;37;18;1,1;0;301;4,1;0,4;28,1;7,3;35,3;0;17;281;;68,25;
01-01-2023 03:899;16;9;0,8;0;298;7,3;0,3;14,5;6,6;21;0;18,8;262;;60,51;
01-01-2023 04:899;15;8;1,1;0;186;12,9;0,2;2,9;2,3;5,1;0;19,4;252;;53,37;
01-01-2023 05:899;18;7;1,2;0,1;244;14,3;0,2;3,5;2,6;6,1;0;20,9;362;;49,51;
01-01-2023 01:900;8;3;2;0;71;9,9;0,2;8,6;3,5;12,1;0;20,4;266;;49,33;
01-01-2023 02:900;10;3;2,4;0;38;12,1;0,2;5,4;1,6;7;0;22,1;417;;43,73;
01-01-2023 03:900;11;1;2,3;0;159;10,7;0,2;7,9;4,6;12,5;0;20,9;186;;46,29;
01-01-2023 04:900;15;10;1,8;0;230;13,2;0,4;7,4;12;19,4;0;19;130;;60,09;
01-01-2023 05:900;23;16;2,2;0;260;17,3;0,3;5;8,3;13,3;0;20,2;241;;59,17;
01-01-2023 01:901;22;20;1,6;0;261;14,5;0,3;1,6;9,5;11,1;0;17,9;31;;61,99;
01-01-2023 02:901;25;7;1,2;0;266;11;0,2;0,6;6,2;6,8;0;14,9;0;;72,67;
01-01-2023 03:901;16;6;0,8;0;307;7,5;0,3;2,4;8,1;10,4;0;13,8;0;;78,52;
01-01-2023 04:901;21;8;0,7;0;282;4,4;0,3;8,9;11,1;20;0;13,5;0;;80,92;
01-01-2023 05:901;31;13;0,6;0;37;1,4;0,6;51;11,2;62,2;0;12,6;0;;80,78;
01-01-2023 01:902;33;13;0,7;0;321;0,3;0,7;63,9;12,7;76,6;0;12,5;0;;82,3;
01-01-2023 02:902;34;19;0,6;0;320;0,3;0,5;38,6;13;51,7;0;12,4;0;;82,92;
01-01-2023 03:902;0;11;0,5;0;337;0,2;0,7;79,7;9,8;89,5;0;12,1;0;;82,53;
01-01-2023 04:902;29;12;0,5;0;337;0,3;0,5;74,1;7,2;81,3;0;11,6;0;;81,34;
01-01-2023 05:902;24;6;0,6;0;300;0,3;0,4;54,4;6,9;61,3;0;11,7;0;;82,21;
01-01-2023 01:903;25;10;0,8;0;265;1;0,3;15;8,8;23,8;0;12,4;0;;82,13;
01-01-2023 02:903;26;8;0,6;0;212;2,3;0,3;36,6;9;45,5;0;12,1;0;;80,33;
01-01-2023 03:903;19;14;0,5;0,1;307;0,3;0,3;36,8;10,5;47,2;0;12,1;0;;82,64;
01-01-2023 04:903;20;14;0,6;0;253;1,4;0,5;31,1;9,2;40,3;0;12,8;46;;82,48;
01-01-2023 05:903;23;12;0,9;0;338;2,6;0,3;18,8;9,2;28;0;14,5;76;;76,84;
01-01-2023 01:904;29;15;0,7;0;290;5,3;0,3;14;7,9;21,9;0;15,3;92;;71,35;
01-01-2023 02:904;22;8;0,8;0,9;317;7,1;0,3;7,4;6;13,4;0;14,8;124;;74,23;
01-01-2023 03:904;17;9;1,1;0,7;319;9,9;0,2;4,5;3,2;7,8;0;15,2;169;;74,75;
01-01-2023 04:904;20;8;1,1;1,2;242;10,3;0,2;6,6;4;10,5;0;17,3;311;;71,67;
01-01-2023 05:904;15;7;1,2;1,6;295;11,4;0,2;4,1;4,3;8,4;0;17,6;213;;65,91;
01-01-2023 01:905;10;7;1,7;0;288;15,4;0,3;3,4;5;8,4;0;17,5;215;;67,18;
01-01-2023 02:905;21;12;1,4;0;320;14,1;0,3;4,5;7,5;12;0;17,9;136;;65,7;
01-01-2023 03:905;17;10;1,3;3,7;306;9,3;0,2;1,9;2,4;4,3;0;15,5;35;;70,92;
01-01-2023 04:905;11;6;1,3;0,1;314;6,3;0,3;9,7;5,4;15,1;0;15,8;87;;76,1;
01-01-2023 05:905;18;9;0,8;0;335;2,9;0,4;18,5;9,7;28,1;0;14,9;19;;74,35;
01-01-2023 01:906;18;9;0,9;0;300;2,3;0,3;6;8,4;14,4;0;13,7;0;;78,14;
01-01-2023 02:906;22;6;0,9;0;327;4,9;0,3;7,5;7,2;14,6;0;13,2;0;;75,25;
01-01-2023 03:906;11;2;0,7;0;344;1,3;0,3;12,5;10,3;22,8;0;11,9;0;;77,15;
01-01-2023 04:906;17;0;0,5;0;265;1;0,5;44,2;8,8;53;0;11,1;0;;81,28;
01-01-2023 05:906;31;13;0,8;0,1;73;1,5;0,5;54,5;8,3;62,8;0;11,4;0;;83,67;
01-01-2023 01:907;22;7;0,6;0;359;1,6;0,2;10,1;7,7;17,8;0;11,8;0;;82,17;
01-01-2023 02:907;0;5;0,6;0;52;1,8;0,3;18,7;8,4;27,1;0;12,1;0;;81,62;
01-01-2023 03:907;16;3;0,9;0;91;3,9;0,2;7,5;5,8;13,3;0;12,5;0;;80,05;
01-01-2023 04:907;12;4;0,8;0;27;6,8;0,1;1,9;2,6;4,4;0;12;0;;79;
01-01-2023 05:907;13;4;0,8;0;5;4,7;0,2;4,1;4,7;8,8;0;12;0;;80,39;
01-01-2023 01:908;16;2;1;0;307;2,7;0,2;2,5;7;9,5;0;11,7;0;;80,9;
01-01-2023 02:908;10;2;0,5;0;311;4,5;0,2;1,4;3,8;5,2;0;11,4;0;;82,07;
01-01-2023 03:908;10;2;0,8;0;21;4,7;0,3;11,1;6,2;17,3;0;12,3;13;;81,53;
01-01-2023 04:908;16;6;1,4;0;354;2,7;0,5;23,2;8,1;31,3;0;13,2;65;;80,14;
01-01-2023 05:908;20;11;1,2;0;61;8,3;0,2;6,4;3,6;9,9;0;14,4;130;;75,97;
01-01-2023 01:909;10;6;1,5;0;9;9,6;0,2;5,4;2,6;8;0;16,8;320;;69,47;
01-01-2023 02:909;18;5;2;0,1;115;14,5;0,2;3,2;1,1;4,3;0;18,5;360;;54,42;
01-01-2023 03:909;13;4;2,2;0;102;15,5;0,2;3,3;1,5;4,8;0;18,5;396;;49,31;
01-01-2023 04:909;12;10;2,2;0;97;15,6;0,2;2,5;0,9;3,3;0;18,6;278;;50,26;
01-01-2023 05:909;10;6;1,8;0;121;15,8;0,2;3,2;1,8;5;0;18,3;225;;48,89;
01-01-2023 01:910;9;1;1,7;0;79;15,8;0,2;2,6;2;4,6;0;17,2;137;;52,81;
01-01-2023 02:910;8;3;1,8;0;57;14,4;0,2;4;3,3;7,3;0;16,7;93;;55,9;
01-01-2023 03:910;16;5;0,7;0;326;16,6;0,2;1,1;0,8;1,9;0;17,1;78;;55,77;
01-01-2023 04:910;9;5;0,9;0;330;13,7;0,2;3,1;3,8;6,9;0;18,4;54;;53,65;
01-01-2023 05:910;11;5;1,1;0;75;5,1;0,5;17,3;12,7;30;0;13,8;0;;59,14;
01-01-2023 01:911;21;14;0,6;0;290;0,5;0,7;20,5;13;33,5;0;10,9;0;;72,4;
01-01-2023 02:911;24;17;0,4;0;308;0,4;0,4;5,6;11,3;16,9;0;10;0;;77,97;
01-01-2023 03:911;18;4;0,5;0;294;0,5;0,5;9,5;10,7;20,2;0;10,4;0;;81,67;
01-01-2023 04:911;23;13;0,6;0;309;2,1;0,4;15,9;9,9;25,8;0;11,8;0;;79,42;
01-01-2023 05:911;23;9;0,5;0;297;0,3;0,5;41,1;11,4;52,4;0;11,7;0;;76,86;
01-01-2023 01:912;0;5;0,5;0;135;0,2;0,5;52,4;9,3;61,8;0;11,1;0;;79,16;
01-01-2023 02:912;21;11;0,6;0;322;0,3;0,5;69,4;9;78,4;0;11,3;0;;81,1;
01-01-2023 03:912;28;10;0,8;0,1;305;3,1;0,3;18;8,9;26,9;0;11,5;0;;82,31;
01-01-2023 04:912;20;8;0,6;0,1;357;0,4;0,3;32,7;9,2;41,9;0;11;0;;81,69;
01-01-2023 05:912;14;13;0,6;0;254;0,2;0,3;55,7;7,2;62,9;0;10,6;0;;83,81;
01-01-2023 01:913;22;13;0,8;0;189;0,9;0,4;58;10,6;68,6;0;10,8;0;;85,21;
01-01-2023 02:913;18;13;0,7;0,1;227;5,7;0,3;9,1;8,8;17,9;0;12;26;;82,77;
01-01-2023 03:913;19;8;1,1;0;91;8,3;0,4;11,3;5,3;16,6;0;14,2;94;;75,37;
01-01-2023 04:913;17;6;1,6;0;112;0;0;0;0;0;0;14,4;107;;70,03;
01-01-2023 05:913;15;3;1,7;2,4;317;0;0;0;0;0;0;12,8;40;;71,08;
01-01-2023 01:914;4;0;1,2;0,2;330;0;0;0;0;0;0;13,3;102;;74,09;
01-01-2023 02:914;8;3;1,1;0;275;11,3;0,4;6,4;4,1;10,5;0;14,7;172;;69,22;
01-01-2023 03:914;12;4;1,8;0;143;14,6;0,3;5,8;3,2;8,9;0;17,8;333;;58,62;
01-01-2023 04:914;22;0;0;0;0;15,8;0,2;3,7;2,2;5,9;0;18,2;395;;56,02;
01-01-2023 05:914;15;0;0;0;0;15,4;0,2;4;2,7;6,8;0;19,3;312;;50,66;
01-01-2023 01:915;13;0;0;0;0;15,6;0,2;4,1;2,6;6,7;0;19,5;278;;52,14;
01-01-2023 02:915;10;0;0;0;0;14,3;0,3;5,6;4,9;10,5;0;19,7;167;;49,62;
01-01-2023 03:915;22;0;1,4;0;91;9,7;0,3;8,5;8,9;17,4;0;16,4;12;;56,26;
01-01-2023 04:915;18;8;1,8;0;81;8,7;0,4;9,2;9,6;18,8;0;14,5;0;;65,59;
01-01-2023 05:915;18;6;1,1;0;104;9;0,3;6,1;9;15,1;0;14;0;;67,2;
01-01-2023 01:916;16;7;1,5;0;28;9,2;0,2;4,6;8,4;13;0;13,5;0;;70,94;
01-01-2023 02:916;12;7;1;0;320;10,9;0,2;1,5;7,1;8,6;0;13,5;0;;71,25;
01-01-2023 03:916;13;4;0,6;0,1;301;3,5;0,3;12,6;13,5;26;0;12,8;0;;74,81;
01-01-2023 04:916;12;12;0,7;0;270;0,7;0,4;22,2;13,4;35,6;0;11,8;0;;79,86;
01-01-2023 05:916;0;10;0,7;0;11;0,4;0,3;20,6;13,3;33,9;0;11,2;0;;81,28;
01-01-2023 01:917;17;9;0,5;0;271;1,1;0,2;7,6;9,1;16,7;0;10,3;0;;82,5;
01-01-2023 02:917;17;6;0,5;0;290;0,2;0,2;29,1;9,5;38,6;0;9,4;0;;83,46;
01-01-2023 03:917;18;6;0,6;0;253;0,4;0,3;67,1;10,3;77,4;0;9;0;;84,19;
01-01-2023 04:917;29;12;0,6;0;280;1,1;0,3;36,6;10,9;47,4;0;8,9;0;;85,17;
01-01-2023 05:917;22;7;0,6;0;317;0,3;0,9;179,9;14,1;194,1;0;8,5;0;;84,84;
01-01-2023 01:918;41;19;0,5;0;302;0,4;1;115,5;14,7;130,3;0;10,5;11;;86,54;
01-01-2023 02:918;35;20;0,9;0;302;4;0,7;49,4;14,1;63,4;0;13;86;;85;
01-01-2023 03:918;25;5;1,4;0;320;9,9;0,4;12,2;7,8;20,1;0;15,6;232;;68,99;
01-01-2023 04:918;8;8;1,3;0;66;13,3;0,2;5;4;9;0;17,1;245;;62,41;
01-01-2023 05:918;17;5;2,1;0;139;14,9;0,2;6,1;3,4;9,5;0;18;412;;58,02;
01-01-2023 01:919;19;5;3,4;0;164;16,1;0,2;5;3,1;8,1;0;17,5;353;;57,47;
01-01-2023 02:919;14;5;2,9;0;161;17;0,2;4,1;2;6,2;0;19,2;342;;52,66;
01-01-2023 03:919;12;5;2,4;0;153;14,7;0,2;5,9;3,6;9,5;0;18,4;376;;54,54;
01-01-2023 04:919;11;3;2,3;0,1;147;13,8;0,2;6,2;4,3;10,5;0;17,5;282;;59,78;
01-01-2023 05:919;12;4;1,6;0;148;14,8;0,2;5,2;3,4;8,6;0;19,4;290;;55,65;
01-01-2023 01:920;16;5;1,6;0;100;12,3;0,3;6,7;6,1;12,9;0;18,2;104;;54,06;
01-01-2023 02:920;17;3;1,1;0;148;10,2;0,3;5,8;6,8;12,6;0;16,9;37;;62,12;
01-01-2023 03:920;14;2;0,9;0;129;5,4;0,4;10,8;11,5;22,3;0;14,6;0;;66,43;
01-01-2023 04:920;20;4;1,2;0;198;10,9;0,2;3,8;4,2;8;0;13,7;0;;71,65;
01-01-2023 05:920;17;5;0,7;0;285;3,2;0,6;46,8;11,5;58,3;0;12,2;0;;74,27;
01-01-2023 01:921;26;12;0,5;0;294;0,3;0,8;81,3;11,5;92,9;0;10,9;0;;78,75;
01-01-2023 02:921;29;12;0,8;0;319;0,4;0,9;109,9;13,2;123;0;10,5;0;;81,94;
01-01-2023 03:921;36;20;0,9;0;329;0,4;0,5;54;14;68;0;10,8;0;;81,82;
01-01-2023 04:921;0;11;0,9;0;347;0,3;0,3;28,9;14,7;43,6;0;11,1;0;;79,37;
01-01-2023 05:921;20;16;0,5;0;305;0,4;0,3;28,3;13;41,4;0;11,1;0;;79,65;
01-01-2023 01:922;26;4;0,8;0;307;0,4;0,3;24,3;12,3;36,6;0;10,9;0;;79,18;
01-01-2023 02:922;26;7;0,6;0;311;0,3;0,4;39,2;10,4;49,6;0;9,6;0;;80,65;
01-01-2023 03:922;36;12;0,7;0;303;0,3;0,5;95,1;10,5;105,5;0;9,3;0;;83,63;
01-01-2023 04:922;41;11;0,5;0;302;0,3;0,5;97;9;106,1;0;9,7;0;;84,78;
01-01-2023 05:922;39;21;0,6;0;338;0,5;0,4;60,3;10,9;71,2;0;10,6;14;;84,65;
01-01-2023 01:923;45;15;0,9;0;337;1,3;0,7;83,7;14,6;98,3;0;12,8;108;;80,07;
01-01-2023 02:923;44;27;1,2;0;319;5,3;0,5;32,9;11,7;44,6;0;16;233;;68,5;
01-01-2023 03:923;33;13;0,9;0;287;13,1;0,2;6,8;6,9;13,7;0;17,5;224;;58,25;
01-01-2023 04:923;18;8;2,1;0;85;15,9;0,2;4,8;2,2;7;0;18,6;450;;54,56;
01-01-2023 05:923;9;4;2,5;0;70;14,7;0,2;6,3;3;9,3;0;18,9;376;;54,55;
01-01-2023 01:924;17;5;2,5;0;67;15,1;0,1;3,9;1,3;5,2;0;20;348;;52,08;
01-01-2023 02:924;8;5;2,7;0;89;14,5;0,2;5,1;2,3;7,3;0;20,2;491;;52,11;
01-01-2023 03:924;15;3;2,6;0;91;13,8;0,2;6,2;3,6;9,8;0;20,2;325;;47,76;
01-01-2023 04:924;18;5;2,1;0;96;13,7;0,2;7,1;4,7;11,8;0;19,2;244;;52,16;
01-01-2023 05:924;13;4;1,8;0;107;14,9;0,2;5,2;3,6;8,8;0;20,2;191;;50,66;
01-01-2023 01:925;11;7;2,3;0;78;12,3;0,3;7,6;6,4;14,1;0;17,8;63;;52,84;
01-01-2023 02:925;11;9;1,3;0;97;8,2;0,3;8,4;10;18,4;0;15,2;0;;62,95;
01-01-2023 03:925;13;6;0,9;0;117;6,1;0,3;8,2;11,3;19,5;0;13,8;0;;69,68;
01-01-2023 04:925;18;4;1,2;0;69;6,2;0,2;8,8;10,2;19;0;13,1;0;;74,37;
01-01-2023 05:925;18;4;1,1;0;75;3,3;0,3;17,8;13,5;31,3;0;12,2;0;;76,25;
01-01-2023 01:926;19;1;1;0;353;1,6;0,3;11,6;12,7;24,3;0;11,6;0;;78,12;
01-01-2023 02:926;14;4;0,6;0;33;0,4;0,4;47,8;13,2;61;0;10,8;0;;77,8;
01-01-2023 03:926;0;11;0,5;0;54;0,5;0,4;82,6;10,5;93,1;0;9,5;0;;79,73;
01-01-2023 04:926;30;12;0,4;0;79;0,4;0,5;91,2;9,6;100,9;0;8,8;0;;82,21;
01-01-2023 05:926;26;16;0,6;0;355;0,4;0,4;85,1;9,5;94,4;0;8,7;0;;83,74;
01-01-2023 01:927;29;11;0,8;0;355;0,6;0,4;88,8;9,8;98,6;0;9,9;0;;85,45;
01-01-2023 02:927;38;20;0,7;0;301;0,5;0,2;19,8;8;27,8;0;9,9;0;;83,45;
01-01-2023 03:927;18;10;0,7;0;189;0,6;0,5;99;12,6;111,6;0;10,7;0;;83,56;
01-01-2023 04:927;30;22;0,8;0;72;0,9;0,9;73,2;14,1;87,2;0;12,2;29;;79,51;
01-01-2023 05:927;39;18;1,2;0;39;4,6;0,6;40,6;9,4;50;0;14,3;104;;72,91;
01-01-2023 01:928;24;7;1,4;0;128;11,4;0,2;5,5;3,5;9;0;16,1;169;;63,28;
01-01-2023 02:928;15;8;1,7;0;104;0;0,2;0;0;0;0;17,5;288;;58,12;
01-01-2023 03:928;9;5;1,9;0;125;15,4;0,2;3,9;1,3;5,2;0;18,9;394;;50,81;
01-01-2023 04:928;12;3;2,3;0;128;15,6;0,2;4;1,5;5,5;0;19,5;383;;49,41;
01-01-2023 05:928;11;2;2,4;0;88;16,2;0,1;3;0,9;3,9;0;20,8;309;;44,52;
01-01-2023 01:929;10;1;2,4;0;92;16,9;0,1;2,9;0,8;3,7;0;21,8;598;;40,09;
01-01-2023 02:929;8;1;2,4;0;99;17,1;0,1;3,4;1;4,4;0;22,7;630;;36,2;
01-01-2023 03:929;9;2;3;0;51;17;0,2;3,9;1,5;5,4;0;22,6;464;;34,58;
01-01-2023 04:929;13;2;2,3;0;87;16,7;0,2;4;2,2;6,3;0;22,9;295;;35,35;
01-01-2023 05:929;12;0;1,6;0;66;13,1;0,3;6;5,4;11,4;0;21,5;85;;38,93;
01-01-2023 01:930;13;1;1,4;0;74;6,5;0,4;14,4;12,4;26,7;0;16,4;0;;51,77;
01-01-2023 02:930;13;5;0,6;0;75;1,4;0,5;26,9;17,5;44,4;0;15;0;;61,42;
01-01-2023 03:930;29;7;0,6;0;255;0,6;0,7;64,1;17,8;82;0;13,3;0;;68,33;
01-01-2023 04:930;34;16;0,6;0;350;0,3;1,2;129,8;15,7;145,6;0;12;0;;74,06;
01-01-2023 05:930;51;26;1;0,4;359;0,5;0,8;83,3;15,6;98,9;0;12,4;0;;77,97;
01-01-2023 01:931;30;11;0,9;1,7;333;1,2;0,3;19;14,1;33,1;0;12,5;0;;82,17;
01-01-2023 02:931;0;8;0,8;0,2;295;1,1;0,2;3,6;13,6;17,2;0;12,2;0;;83,75;
01-01-2023 03:931;16;5;0,6;0,1;334;1,4;0,2;11,3;11,1;22,4;0;12;0;;84,58;
01-01-2023 04:931;19;7;0,5;0,3;311;0,3;0,3;32,1;11,5;43,6;0;11,7;0;;84,6;
01-01-2023 05:931;17;11;0,5;6,2;12;0,3;0,3;54,7;11,7;66,3;0;11,8;0;;85,13;
01-01-2023 01:932;23;12;0,7;6,8;182;0,3;0,3;42,3;13,1;55,4;0;11,7;0;;85,26;
01-01-2023 02:932;13;8;0,9;0,4;293;0,3;0,5;46,2;15,9;62,1;0;11,7;0;;85,67;
01-01-2023 03:932;22;10;0,6;1,4;351;0,2;0,8;62,4;17,4;79,8;0;11,8;0;;85,55;
01-01-2023 04:932;37;14;0,8;0,6;291;0,9;0,7;53,2;15,3;68,4;0;12,3;42;;85,79;
01-01-2023 05:932;21;11;0,8;0,1;259;6,1;0,3;19,8;9,4;29,2;0;15,4;243;;79,38;
01-01-2023 01:933;17;8;1,5;0;346;8,2;0,3;15,8;7,4;23,2;0;17,6;304;;67,99;
01-01-2023 02:933;20;7;1,4;0,2;99;10,3;0,2;7,5;3,7;11,1;0;17,9;333;;65,99;
01-01-2023 03:933;13;6;2,1;0;52;12;0,2;5,9;2,8;8,7;0;18,2;246;;59,34;
01-01-2023 04:933;16;4;2,1;0,2;75;9,8;0,2;11,6;6,4;18;0;16,6;184;;65,8;
01-01-2023 05:933;21;1;2,3;0,1;61;9,8;0,2;10,6;6,4;17;0;16,6;151;;65,02;
01-01-2023 01:934;20;6;0,7;0;214;11,9;0,2;4,8;4,2;9,1;0;17,9;157;;63,36;
01-01-2023 02:934;14;6;1,4;0;137;9,2;0,2;8,3;6,4;14,6;0;16,8;95;;63,99;
01-01-2023 03:934;18;6;1,6;0,1;290;8,8;0,2;6,9;6,1;13;0;15,5;74;;71,25;
01-01-2023 04:934;14;7;1,3;0;334;9,5;0,2;4,6;5,8;10,5;0;15,9;24;;66,22;
01-01-2023 05:934;14;7;1,3;0;320;6,4;0,2;2,1;10,9;13;0;14,7;0;;68,5;
01-01-2023 01:935;16;10;1,9;0;47;7,9;0,2;8,9;8,5;17,3;0;14,2;0;;68,53;
01-01-2023 02:935;19;7;1,2;0;7;3,5;0,3;14,1;12,8;26,8;0;13,6;0;;70,13;
01-01-2023 03:935;22;4;1,2;0,1;13;0;0,4;15,6;10;25,7;0;12,7;0;;73,8;
01-01-2023 04:935;24;5;0,7;0;226;0,8;0,4;26,4;10,4;36,8;0;12,3;0;;77,72;
01-01-2023 05:935;19;8;0,6;0;356;0,5;0,5;32,1;11,5;43,6;0;12,2;0;;79,06;
01-01-2023 01:936;0;13;0,8;0;317;0,6;0,4;17,2;12,2;29,4;0;12,2;0;;79,79;
01-01-2023 02:936;21;9;0,9;0;1;7,1;0,3;16,5;9,7;26,2;0;12,5;0;;77,21;
01-01-2023 03:936;23;5;0,8;0;252;16;0,2;0,4;1,8;2,2;0;12,5;0;;72,55;
01-01-2023 04:936;12;2;0,7;0;263;12,9;0,2;0,1;0,3;0,3;0;11;0;;77,65;
01-01-2023 05:936;12;0;0,6;0;274;5,4;0,3;39,9;8,9;48,8;0;10,8;0;;80,44;
01-01-2023 01:937;16;6;0,6;0;360;0,3;0,7;95,1;17,7;112,8;0;9,9;0;;81,67;
01-01-2023 02:937;38;17;0,6;0;273;0,6;1,1;101,2;15,8;117;0;9,9;6;;83,55;
01-01-2023 03:937;39;16;1;0;339;3,8;0,8;41,7;14,7;56,3;0;13,8;126;;82,15;
01-01-2023 04:937;30;12;1,1;0;359;10,3;0,5;18,6;9,4;28;0;16,3;284;;69,51;
01-01-2023 05:937;17;8;1,8;0;94;13,9;0,4;4,1;2,2;6,3;0;17,2;317;;61,3;
